site_id,date,et0
beijing_plain,2024-01-01,0.5382550358772278
beijing_plain,2024-01-02,0.8421088457107544
beijing_plain,2024-01-03,1.1745330095291138
beijing_plain,2024-01-04,1.094228744506836
beijing_plain,2024-01-05,1.1801197528839111
beijing_plain,2024-01-06,1.906856656074524
beijing_plain,2024-01-07,1.0507330894470215
beijing_plain,2024-01-08,0.696269690990448
beijing_plain,2024-01-09,1.2244243621826172
beijing_plain,2024-01-10,0.9402810335159302
beijing_plain,2024-01-11,1.064305067062378
beijing_plain,2024-01-12,0.8136541247367859
beijing_plain,2024-01-13,0.8774315714836121
beijing_plain,2024-01-14,1.8646304607391357
beijing_plain,2024-01-15,0.952722430229187
beijing_plain,2024-01-16,0.6496534943580627
beijing_plain,2024-01-17,0.5052651166915894
beijing_plain,2024-01-18,0.8977855443954468
beijing_plain,2024-01-19,0.9558922648429871
beijing_plain,2024-01-20,1.2888109683990479
beijing_plain,2024-01-21,1.7480348348617554
beijing_plain,2024-01-22,1.3451333045959473
beijing_plain,2024-01-23,1.6957457065582275
beijing_plain,2024-01-24,1.471595048904419
beijing_plain,2024-01-25,1.7318402528762817
beijing_plain,2024-01-26,1.6451470851898193
beijing_plain,2024-01-27,1.561259150505066
beijing_plain,2024-01-28,1.2960823774337769
beijing_plain,2024-01-29,1.2766727209091187
beijing_plain,2024-01-30,0.7838258743286133
beijing_plain,2024-01-31,1.3279045820236206
beijing_plain,2024-02-01,0.8783890604972839
beijing_plain,2024-02-02,0.7596229314804077
beijing_plain,2024-02-03,0.9410828351974487
beijing_plain,2024-02-04,0.8356153964996338
beijing_plain,2024-02-05,1.068730115890503
beijing_plain,2024-02-06,1.485032081604004
beijing_plain,2024-02-07,1.7292159795761108
beijing_plain,2024-02-08,1.562584400177002
beijing_plain,2024-02-09,1.9458434581756592
beijing_plain,2024-02-10,1.7974344491958618
beijing_plain,2024-02-11,1.7929109334945679
beijing_plain,2024-02-12,1.5109672546386719
beijing_plain,2024-02-13,1.461472749710083
beijing_plain,2024-02-14,2.31313419342041
beijing_plain,2024-02-15,2.055818557739258
beijing_plain,2024-02-16,1.5842735767364502
beijing_plain,2024-02-17,1.5517562627792358
beijing_plain,2024-02-18,1.1855242252349854
beijing_plain,2024-02-19,2.744385242462158
beijing_plain,2024-02-20,1.0375747680664062
beijing_plain,2024-02-21,1.2087998390197754
beijing_plain,2024-02-22,1.8792911767959595
beijing_plain,2024-02-23,1.3357672691345215
beijing_plain,2024-02-24,1.4918395280838013
beijing_plain,2024-02-25,2.1572418212890625
beijing_plain,2024-02-26,1.6643608808517456
beijing_plain,2024-02-27,1.5370317697525024
beijing_plain,2024-02-28,1.536433458328247
beijing_plain,2024-02-29,2.396015167236328
beijing_plain,2024-03-01,2.248483896255493
beijing_plain,2024-03-02,2.342362880706787
beijing_plain,2024-03-03,2.3523736000061035
beijing_plain,2024-03-04,1.7207088470458984
beijing_plain,2024-03-05,1.0619566440582275
beijing_plain,2024-03-06,2.075892448425293
beijing_plain,2024-03-07,2.6086111068725586
beijing_plain,2024-03-08,2.4219467639923096
beijing_plain,2024-03-09,2.4820444583892822
beijing_plain,2024-03-10,1.752785086631775
beijing_plain,2024-03-11,2.729280471801758
beijing_plain,2024-03-12,2.829331874847412
beijing_plain,2024-03-13,2.6820433139801025
beijing_plain,2024-03-14,3.461148738861084
beijing_plain,2024-03-15,3.2715678215026855
beijing_plain,2024-03-16,4.238437175750732
beijing_plain,2024-03-17,3.6349480152130127
beijing_plain,2024-03-18,3.440382242202759
beijing_plain,2024-03-19,4.45707893371582
beijing_plain,2024-03-20,3.1749796867370605
beijing_plain,2024-03-21,2.484299421310425
beijing_plain,2024-03-22,3.8334782123565674
beijing_plain,2024-03-23,3.269176483154297
beijing_plain,2024-03-24,2.0785248279571533
beijing_plain,2024-03-25,2.017643928527832
beijing_plain,2024-03-26,2.6273179054260254
beijing_plain,2024-03-27,1.9203901290893555
beijing_plain,2024-03-28,4.630861282348633
beijing_plain,2024-03-29,4.398792266845703
beijing_plain,2024-03-30,4.70845890045166
beijing_plain,2024-03-31,3.913849115371704
beijing_plain,2024-04-01,3.3441989421844482
beijing_plain,2024-04-02,3.548280715942383
beijing_plain,2024-04-03,3.835949420928955
beijing_plain,2024-04-04,4.2032294273376465
beijing_plain,2024-04-05,3.5117604732513428
beijing_plain,2024-04-06,4.602687835693359
beijing_plain,2024-04-07,5.010414123535156
beijing_plain,2024-04-08,5.315910816192627
beijing_plain,2024-04-09,3.994028091430664
beijing_plain,2024-04-10,1.8450987339019775
beijing_plain,2024-04-11,3.766993761062622
beijing_plain,2024-04-12,4.636037826538086
beijing_plain,2024-04-13,5.033512115478516
beijing_plain,2024-04-14,2.332550287246704
beijing_plain,2024-04-15,6.00417947769165
beijing_plain,2024-04-16,5.417535781860352
beijing_plain,2024-04-17,5.254084587097168
beijing_plain,2024-04-18,6.200641632080078
beijing_plain,2024-04-19,4.960718631744385
beijing_plain,2024-04-20,4.281522750854492
beijing_plain,2024-04-21,4.926441192626953
beijing_plain,2024-04-22,3.8535709381103516
beijing_plain,2024-04-23,4.111547946929932
beijing_plain,2024-04-24,4.577798366546631
beijing_plain,2024-04-25,4.631734848022461
beijing_plain,2024-04-26,4.279891490936279
beijing_plain,2024-04-27,3.9147350788116455
beijing_plain,2024-04-28,3.6664276123046875
beijing_plain,2024-04-29,1.9525039196014404
beijing_plain,2024-04-30,4.819520950317383
beijing_plain,2024-05-01,5.616665363311768
beijing_plain,2024-05-02,5.820016860961914
beijing_plain,2024-05-03,5.780868053436279
beijing_plain,2024-05-04,3.624845504760742
beijing_plain,2024-05-05,2.4107449054718018
beijing_plain,2024-05-06,4.785152435302734
beijing_plain,2024-05-07,5.431942939758301
beijing_plain,2024-05-08,6.248569011688232
beijing_plain,2024-05-09,6.439305782318115
beijing_plain,2024-05-10,5.628846168518066
beijing_plain,2024-05-11,7.760421276092529
beijing_plain,2024-05-12,6.887177467346191
beijing_plain,2024-05-13,7.203165531158447
beijing_plain,2024-05-14,8.72286319732666
beijing_plain,2024-05-15,8.14610481262207
beijing_plain,2024-05-16,5.5412092208862305
beijing_plain,2024-05-17,6.437810897827148
beijing_plain,2024-05-18,6.636742115020752
beijing_plain,2024-05-19,4.511842727661133
beijing_plain,2024-05-20,5.459543704986572
beijing_plain,2024-05-21,5.757133960723877
beijing_plain,2024-05-22,6.237610340118408
beijing_plain,2024-05-23,5.715330123901367
beijing_plain,2024-05-24,3.351198196411133
beijing_plain,2024-05-25,1.4201834201812744
beijing_plain,2024-05-26,6.683741569519043
beijing_plain,2024-05-27,6.025904178619385
beijing_plain,2024-05-28,5.798573970794678
beijing_plain,2024-05-29,7.351727485656738
beijing_plain,2024-05-30,6.747387409210205
beijing_plain,2024-05-31,7.760644435882568
beijing_plain,2024-06-01,6.211089611053467
beijing_plain,2024-06-02,6.417082786560059
beijing_plain,2024-06-03,6.349069118499756
beijing_plain,2024-06-04,6.613704204559326
beijing_plain,2024-06-05,6.038756847381592
beijing_plain,2024-06-06,6.166563987731934
beijing_plain,2024-06-07,2.9318578243255615
beijing_plain,2024-06-08,5.313876628875732
beijing_plain,2024-06-09,6.522961616516113
beijing_plain,2024-06-10,6.336287498474121
beijing_plain,2024-06-11,6.299539566040039
beijing_plain,2024-06-12,6.952603816986084
beijing_plain,2024-06-13,6.5388922691345215
beijing_plain,2024-06-14,5.853206157684326
beijing_plain,2024-06-15,7.324086666107178
beijing_plain,2024-06-16,7.390023708343506
beijing_plain,2024-06-17,8.752744674682617
beijing_plain,2024-06-18,8.47903823852539
beijing_plain,2024-06-19,7.846279144287109
beijing_plain,2024-06-20,7.388927459716797
beijing_plain,2024-06-21,2.986086368560791
beijing_plain,2024-06-22,7.205363750457764
beijing_plain,2024-06-23,6.869117259979248
beijing_plain,2024-06-24,7.20999813079834
beijing_plain,2024-06-25,6.848723888397217
beijing_plain,2024-06-26,7.910544395446777
beijing_plain,2024-06-27,9.13992691040039
beijing_plain,2024-06-28,8.554692268371582
beijing_plain,2024-06-29,5.23721170425415
beijing_plain,2024-06-30,5.380547046661377
beijing_plain,2024-07-01,3.537789821624756
beijing_plain,2024-07-02,2.7069363594055176
beijing_plain,2024-07-03,5.0274739265441895
beijing_plain,2024-07-04,4.834362506866455
beijing_plain,2024-07-05,4.527256488800049
beijing_plain,2024-07-06,5.608384609222412
beijing_plain,2024-07-07,4.959328651428223
