site_id,date,tmin
shaanxi_guanzhong,2024-04-14,285.15997314453125
shaanxi_guanzhong,2024-04-15,286.50152587890625
shaanxi_guanzhong,2024-04-16,287.51580810546875
shaanxi_guanzhong,2024-04-17,285.7814636230469
shaanxi_guanzhong,2024-04-18,287.2000732421875
shaanxi_guanzhong,2024-04-19,287.6043395996094
shaanxi_guanzhong,2024-04-20,286.0733337402344
shaanxi_guanzhong,2024-04-21,285.0465087890625
shaanxi_guanzhong,2024-04-22,287.8043518066406
shaanxi_guanzhong,2024-04-23,283.4327697753906
shaanxi_guanzhong,2024-04-24,282.453125
shaanxi_guanzhong,2024-04-25,285.8736877441406
shaanxi_guanzhong,2024-04-26,286.7845458984375
shaanxi_guanzhong,2024-04-27,289.8295593261719
shaanxi_guanzhong,2024-04-28,289.31732177734375
shaanxi_guanzhong,2024-04-29,282.3809509277344
shaanxi_guanzhong,2024-04-30,282.0340881347656
shaanxi_guanzhong,2024-05-01,281.14630126953125
shaanxi_guanzhong,2024-05-02,284.2281188964844
shaanxi_guanzhong,2024-05-03,284.9276123046875
shaanxi_guanzhong,2024-05-04,284.0570068359375
shaanxi_guanzhong,2024-05-05,283.4356994628906
shaanxi_guanzhong,2024-05-06,286.69891357421875
shaanxi_guanzhong,2024-05-07,286.57379150390625
shaanxi_guanzhong,2024-05-08,288.1817932128906
shaanxi_guanzhong,2024-05-09,289.6555480957031
shaanxi_guanzhong,2024-05-10,288.8504638671875
shaanxi_guanzhong,2024-05-11,287.1057434082031
shaanxi_guanzhong,2024-05-12,286.3006591796875
shaanxi_guanzhong,2024-05-13,286.22149658203125
shaanxi_guanzhong,2024-05-14,289.0987548828125
shaanxi_guanzhong,2024-05-15,290.79302978515625
shaanxi_guanzhong,2024-05-16,290.46343994140625
shaanxi_guanzhong,2024-05-17,292.3966064453125
shaanxi_guanzhong,2024-05-18,291.56158447265625
shaanxi_guanzhong,2024-05-19,293.5866394042969
shaanxi_guanzhong,2024-05-20,292.0257263183594
shaanxi_guanzhong,2024-05-21,290.24664306640625
shaanxi_guanzhong,2024-05-22,290.70721435546875
shaanxi_guanzhong,2024-05-23,291.0887145996094
shaanxi_guanzhong,2024-05-24,292.87249755859375
shaanxi_guanzhong,2024-05-25,291.6539306640625
shaanxi_guanzhong,2024-05-26,290.9383850097656
shaanxi_guanzhong,2024-05-27,291.8320617675781
shaanxi_guanzhong,2024-05-28,293.1311950683594
shaanxi_guanzhong,2024-05-29,290.2746276855469
shaanxi_guanzhong,2024-05-30,289.7464294433594
shaanxi_guanzhong,2024-05-31,291.6680603027344
shaanxi_guanzhong,2024-06-01,291.2098083496094
shaanxi_guanzhong,2024-06-02,290.3208312988281
shaanxi_guanzhong,2024-06-03,290.7929992675781
shaanxi_guanzhong,2024-06-04,289.4354248046875
shaanxi_guanzhong,2024-06-05,288.19610595703125
shaanxi_guanzhong,2024-06-06,292.3885803222656
shaanxi_guanzhong,2024-06-07,291.87872314453125
shaanxi_guanzhong,2024-06-08,290.0605163574219
shaanxi_guanzhong,2024-06-09,289.0613098144531
shaanxi_guanzhong,2024-06-10,290.6165771484375
shaanxi_guanzhong,2024-06-11,291.4998779296875
shaanxi_guanzhong,2024-06-12,292.926513671875
shaanxi_guanzhong,2024-06-13,296.2276916503906
shaanxi_guanzhong,2024-06-14,294.1625671386719
shaanxi_guanzhong,2024-06-15,293.8605041503906
shaanxi_guanzhong,2024-06-16,292.9164123535156
shaanxi_guanzhong,2024-06-17,292.8544616699219
shaanxi_guanzhong,2024-06-18,294.391357421875
shaanxi_guanzhong,2024-06-19,296.3785095214844
shaanxi_guanzhong,2024-06-20,295.71929931640625
shaanxi_guanzhong,2024-06-21,295.0876159667969
shaanxi_guanzhong,2024-06-22,294.5638732910156
shaanxi_guanzhong,2024-06-23,295.3013610839844
shaanxi_guanzhong,2024-06-24,293.8886413574219
shaanxi_guanzhong,2024-06-25,294.258544921875
shaanxi_guanzhong,2024-06-26,296.6200866699219
shaanxi_guanzhong,2024-06-27,295.64044189453125
shaanxi_guanzhong,2024-06-28,296.2584533691406
shaanxi_guanzhong,2024-06-29,295.02716064453125
shaanxi_guanzhong,2024-06-30,294.1290283203125
shaanxi_guanzhong,2024-07-01,292.4602355957031
shaanxi_guanzhong,2024-07-02,291.449462890625
shaanxi_guanzhong,2024-07-03,294.76898193359375
shaanxi_guanzhong,2024-07-04,294.2096862792969
shaanxi_guanzhong,2024-07-05,293.4309997558594
shaanxi_guanzhong,2024-07-06,292.0998229980469
shaanxi_guanzhong,2024-07-07,295.8212890625
shaanxi_guanzhong,2024-07-08,295.6043395996094
shaanxi_guanzhong,2024-07-09,296.12811279296875
shaanxi_guanzhong,2024-07-10,295.2747497558594
shaanxi_guanzhong,2024-07-11,295.0749816894531
shaanxi_guanzhong,2024-07-12,294.7086181640625
shaanxi_guanzhong,2024-07-13,298.321044921875
shaanxi_guanzhong,2024-07-14,297.37457275390625
shaanxi_guanzhong,2024-07-15,296.84521484375
shaanxi_guanzhong,2024-07-16,297.0853271484375
shaanxi_guanzhong,2024-07-17,296.0194091796875
shaanxi_guanzhong,2024-07-18,295.9930419921875
shaanxi_guanzhong,2024-07-19,297.9239196777344
shaanxi_guanzhong,2024-07-20,297.62188720703125
shaanxi_guanzhong,2024-07-21,299.2127685546875
shaanxi_guanzhong,2024-07-22,299.0485534667969
shaanxi_guanzhong,2024-07-23,298.589111328125
shaanxi_guanzhong,2024-07-24,297.5611877441406
shaanxi_guanzhong,2024-07-25,296.44134521484375
shaanxi_guanzhong,2024-07-26,295.5512390136719
shaanxi_guanzhong,2024-07-27,298.2240295410156
shaanxi_guanzhong,2024-07-28,297.57281494140625
shaanxi_guanzhong,2024-07-29,296.260009765625
shaanxi_guanzhong,2024-07-30,296.06024169921875
shaanxi_guanzhong,2024-07-31,295.23211669921875
shaanxi_guanzhong,2024-08-01,297.5121154785156
shaanxi_guanzhong,2024-08-02,298.11981201171875
shaanxi_guanzhong,2024-08-03,299.0375061035156
shaanxi_guanzhong,2024-08-04,298.6711730957031
shaanxi_guanzhong,2024-08-05,298.09112548828125
shaanxi_guanzhong,2024-08-06,298.4335021972656
shaanxi_guanzhong,2024-08-07,298.42315673828125
shaanxi_guanzhong,2024-08-08,298.7459411621094
shaanxi_guanzhong,2024-08-09,295.90545654296875
shaanxi_guanzhong,2024-08-10,295.5586853027344
shaanxi_guanzhong,2024-08-11,294.2894592285156
shaanxi_guanzhong,2024-08-12,293.78289794921875
shaanxi_guanzhong,2024-08-13,293.8680114746094
shaanxi_guanzhong,2024-08-14,295.8516540527344
shaanxi_guanzhong,2024-08-15,297.0921630859375
shaanxi_guanzhong,2024-08-16,296.2296142578125
shaanxi_guanzhong,2024-08-17,296.29278564453125
shaanxi_guanzhong,2024-08-18,295.07989501953125
shaanxi_guanzhong,2024-08-19,294.2425231933594
shaanxi_guanzhong,2024-08-20,294.7479553222656
shaanxi_guanzhong,2024-08-21,293.8830261230469
shaanxi_guanzhong,2024-08-22,294.9881286621094
shaanxi_guanzhong,2024-08-23,297.6333312988281
shaanxi_guanzhong,2024-08-24,299.6365661621094
shaanxi_guanzhong,2024-08-25,299.80078125
shaanxi_guanzhong,2024-08-26,295.7209777832031
shaanxi_guanzhong,2024-08-27,294.5264587402344
shaanxi_guanzhong,2024-08-28,297.9710998535156
shaanxi_guanzhong,2024-08-29,297.6379699707031
shaanxi_guanzhong,2024-08-30,297.976806640625
shaanxi_guanzhong,2024-08-31,297.45306396484375
shaanxi_guanzhong,2024-09-01,298.8406066894531
shaanxi_guanzhong,2024-09-02,298.4351501464844
shaanxi_guanzhong,2024-09-03,296.8271484375
shaanxi_guanzhong,2024-09-04,295.6877746582031
shaanxi_guanzhong,2024-09-05,294.73779296875
shaanxi_guanzhong,2024-09-06,295.7394104003906
shaanxi_guanzhong,2024-09-07,295.2340393066406
shaanxi_guanzhong,2024-09-08,296.7582702636719
shaanxi_guanzhong,2024-09-09,294.9457092285156
shaanxi_guanzhong,2024-09-10,293.5582275390625
shaanxi_guanzhong,2024-09-11,293.6397705078125
shaanxi_guanzhong,2024-09-12,295.107666015625
shaanxi_guanzhong,2024-09-13,296.09088134765625
shaanxi_guanzhong,2024-09-14,294.7929382324219
shaanxi_guanzhong,2024-09-15,295.0950012207031
shaanxi_guanzhong,2024-09-16,294.2864074707031
shaanxi_guanzhong,2024-09-17,296.0391845703125
shaanxi_guanzhong,2024-09-18,296.460693359375
shaanxi_guanzhong,2024-09-19,296.6053771972656
shaanxi_guanzhong,2024-09-20,293.26068115234375
shaanxi_guanzhong,2024-09-21,290.0790100097656
shaanxi_guanzhong,2024-09-22,288.3135986328125
shaanxi_guanzhong,2024-09-23,289.8458251953125
shaanxi_guanzhong,2024-09-24,289.0647888183594
shaanxi_guanzhong,2024-09-25,289.75042724609375
shaanxi_guanzhong,2024-09-26,292.4220275878906
shaanxi_guanzhong,2024-09-27,292.4404602050781
shaanxi_guanzhong,2024-09-28,293.8991394042969
shaanxi_guanzhong,2024-09-29,286.01397705078125
shaanxi_guanzhong,2024-09-30,285.45111083984375
shaanxi_guanzhong,2024-10-01,281.4516296386719
shaanxi_guanzhong,2024-10-02,280.46728515625
shaanxi_guanzhong,2024-10-03,283.5248107910156
shaanxi_guanzhong,2024-10-04,287.00506591796875
shaanxi_guanzhong,2024-10-05,288.3822326660156
shaanxi_guanzhong,2024-10-06,287.23126220703125
shaanxi_guanzhong,2024-10-07,288.5705261230469
shaanxi_guanzhong,2024-10-08,288.0364074707031
shaanxi_guanzhong,2024-10-09,286.71087646484375
shaanxi_guanzhong,2024-10-10,284.457275390625
shaanxi_guanzhong,2024-10-11,284.2723388671875
shaanxi_guanzhong,2024-10-12,287.76177978515625
shaanxi_guanzhong,2024-10-13,286.3431701660156
shaanxi_guanzhong,2024-10-14,284.9900817871094
shaanxi_guanzhong,2024-10-15,286.0559997558594
shaanxi_guanzhong,2024-10-16,287.39404296875
shaanxi_guanzhong,2024-10-17,287.5846862792969
shaanxi_guanzhong,2024-10-18,286.8392028808594
shaanxi_guanzhong,2024-10-19,283.1613464355469
shaanxi_guanzhong,2024-10-20,278.9585266113281
shaanxi_guanzhong,2024-10-21,278.57025146484375
shaanxi_guanzhong,2024-10-22,279.68096923828125
shaanxi_guanzhong,2024-10-23,278.41973876953125
shaanxi_guanzhong,2024-10-24,280.8328857421875
shaanxi_guanzhong,2024-10-25,285.2239685058594
shaanxi_guanzhong,2024-10-26,285.3503112792969
shaanxi_guanzhong,2024-10-27,281.0188293457031
shaanxi_guanzhong,2024-10-28,280.1435546875
shaanxi_guanzhong,2024-10-29,281.38287353515625
shaanxi_guanzhong,2024-10-30,285.1007995605469
shaanxi_guanzhong,2024-10-31,284.7768859863281
shaanxi_guanzhong,2024-11-01,283.1492919921875
shaanxi_guanzhong,2024-11-02,282.8701171875
shaanxi_guanzhong,2024-11-03,282.03955078125
shaanxi_guanzhong,2024-11-04,280.1099548339844
shaanxi_guanzhong,2024-11-05,278.8383483886719
shaanxi_guanzhong,2024-11-06,278.7061767578125
shaanxi_guanzhong,2024-11-07,280.88275146484375
shaanxi_guanzhong,2024-11-08,280.2452087402344
shaanxi_guanzhong,2024-11-09,283.7518005371094
shaanxi_guanzhong,2024-11-10,284.1825256347656
shaanxi_guanzhong,2024-11-11,285.42987060546875
shaanxi_guanzhong,2024-11-12,284.5281982421875
shaanxi_guanzhong,2024-11-13,284.322509765625
shaanxi_guanzhong,2024-11-14,284.07086181640625
shaanxi_guanzhong,2024-11-15,282.7740783691406
shaanxi_guanzhong,2024-11-16,279.1777038574219
shaanxi_guanzhong,2024-11-17,278.2117004394531
shaanxi_guanzhong,2024-11-18,277.5821533203125
shaanxi_guanzhong,2024-11-19,276.9561462402344
shaanxi_guanzhong,2024-11-20,275.3353576660156
shaanxi_guanzhong,2024-11-21,274.9482727050781
shaanxi_guanzhong,2024-11-22,274.1636962890625
shaanxi_guanzhong,2024-11-23,277.6542663574219
shaanxi_guanzhong,2024-11-24,275.8968505859375
shaanxi_guanzhong,2024-11-25,270.8118896484375
shaanxi_guanzhong,2024-11-26,269.4967346191406
shaanxi_guanzhong,2024-11-27,271.1459655761719
shaanxi_guanzhong,2024-11-28,271.6225891113281
shaanxi_guanzhong,2024-11-29,272.7057189941406
shaanxi_guanzhong,2024-11-30,273.3258361816406
shaanxi_guanzhong,2024-12-01,273.2787170410156
shaanxi_guanzhong,2024-12-02,273.1385192871094
shaanxi_guanzhong,2024-12-03,274.6443176269531
shaanxi_guanzhong,2024-12-04,273.4542236328125
shaanxi_guanzhong,2024-12-05,271.6336975097656
shaanxi_guanzhong,2024-12-06,271.02484130859375
shaanxi_guanzhong,2024-12-07,271.685302734375
shaanxi_guanzhong,2024-12-08,270.4975280761719
shaanxi_guanzhong,2024-12-09,273.1048278808594
shaanxi_guanzhong,2024-12-10,273.7376708984375
shaanxi_guanzhong,2024-12-11,272.2259521484375
shaanxi_guanzhong,2024-12-12,271.78253173828125
shaanxi_guanzhong,2024-12-13,268.52734375
shaanxi_guanzhong,2024-12-14,267.16619873046875
shaanxi_guanzhong,2024-12-15,266.74114990234375
shaanxi_guanzhong,2024-12-16,268.2825012207031
shaanxi_guanzhong,2024-12-17,268.9233703613281
shaanxi_guanzhong,2024-12-18,269.5665588378906
shaanxi_guanzhong,2024-12-19,269.1874694824219
shaanxi_guanzhong,2024-12-20,268.1283874511719
shaanxi_guanzhong,2024-12-21,267.5379333496094
shaanxi_guanzhong,2024-12-22,268.1971435546875
shaanxi_guanzhong,2024-12-23,269.4996032714844
shaanxi_guanzhong,2024-12-24,269.6466064453125
shaanxi_guanzhong,2024-12-25,269.4512634277344
shaanxi_guanzhong,2024-12-26,271.1017150878906
shaanxi_guanzhong,2024-12-27,266.6267395019531
shaanxi_guanzhong,2024-12-28,264.20770263671875
shaanxi_guanzhong,2024-12-29,268.5240783691406
shaanxi_guanzhong,2024-12-30,269.15692138671875
shaanxi_guanzhong,2024-12-31,268.3091735839844
