site_id,date,tmax
ningxia_irrigation,2024-04-22,293.550048828125
ningxia_irrigation,2024-04-23,294.7671813964844
ningxia_irrigation,2024-04-24,299.2021789550781
ningxia_irrigation,2024-04-25,300.8198547363281
ningxia_irrigation,2024-04-26,294.1892395019531
ningxia_irrigation,2024-04-27,300.8712158203125
ningxia_irrigation,2024-04-28,293.7549743652344
ningxia_irrigation,2024-04-29,288.716796875
ningxia_irrigation,2024-04-30,291.3114318847656
ningxia_irrigation,2024-05-01,294.81829833984375
ningxia_irrigation,2024-05-02,295.150146484375
ningxia_irrigation,2024-05-03,289.0763854980469
ningxia_irrigation,2024-05-04,294.0450134277344
ningxia_irrigation,2024-05-05,295.93994140625
ningxia_irrigation,2024-05-06,298.16046142578125
ningxia_irrigation,2024-05-07,300.5634460449219
ningxia_irrigation,2024-05-08,303.9037170410156
ningxia_irrigation,2024-05-09,302.1155700683594
ningxia_irrigation,2024-05-10,296.41961669921875
ningxia_irrigation,2024-05-11,300.1348876953125
ningxia_irrigation,2024-05-12,298.4639587402344
ningxia_irrigation,2024-05-13,303.8857116699219
ningxia_irrigation,2024-05-14,302.5794677734375
ningxia_irrigation,2024-05-15,300.9866943359375
ningxia_irrigation,2024-05-16,305.1416015625
ningxia_irrigation,2024-05-17,307.1440124511719
ningxia_irrigation,2024-05-18,306.2969055175781
ningxia_irrigation,2024-05-19,303.932373046875
ningxia_irrigation,2024-05-20,305.3029479980469
ningxia_irrigation,2024-05-21,306.80712890625
ningxia_irrigation,2024-05-22,307.3082275390625
ningxia_irrigation,2024-05-23,308.4937438964844
ningxia_irrigation,2024-05-24,299.5965881347656
ningxia_irrigation,2024-05-25,302.4391784667969
ningxia_irrigation,2024-05-26,299.6870422363281
ningxia_irrigation,2024-05-27,304.2461853027344
ningxia_irrigation,2024-05-28,301.8914489746094
ningxia_irrigation,2024-05-29,296.8727722167969
ningxia_irrigation,2024-05-30,303.1091003417969
ningxia_irrigation,2024-05-31,301.1483154296875
ningxia_irrigation,2024-06-01,302.0206604003906
ningxia_irrigation,2024-06-02,298.1780700683594
ningxia_irrigation,2024-06-03,300.9620361328125
ningxia_irrigation,2024-06-04,296.43560791015625
ningxia_irrigation,2024-06-05,301.4794921875
ningxia_irrigation,2024-06-06,294.4129638671875
ningxia_irrigation,2024-06-07,302.00726318359375
ningxia_irrigation,2024-06-08,303.8077087402344
ningxia_irrigation,2024-06-09,305.29925537109375
ningxia_irrigation,2024-06-10,306.9178161621094
ningxia_irrigation,2024-06-11,307.98553466796875
ningxia_irrigation,2024-06-12,308.59783935546875
ningxia_irrigation,2024-06-13,305.3218688964844
ningxia_irrigation,2024-06-14,303.1108093261719
ningxia_irrigation,2024-06-15,304.1492004394531
ningxia_irrigation,2024-06-16,304.4195861816406
ningxia_irrigation,2024-06-17,307.0736999511719
ningxia_irrigation,2024-06-18,305.6441650390625
ningxia_irrigation,2024-06-19,305.17205810546875
ningxia_irrigation,2024-06-20,300.55767822265625
ningxia_irrigation,2024-06-21,303.9151916503906
ningxia_irrigation,2024-06-22,303.5732727050781
ningxia_irrigation,2024-06-23,300.9714050292969
ningxia_irrigation,2024-06-24,301.2222595214844
ningxia_irrigation,2024-06-25,304.7067565917969
ningxia_irrigation,2024-06-26,306.2796325683594
ningxia_irrigation,2024-06-27,306.92498779296875
ningxia_irrigation,2024-06-28,305.38800048828125
ningxia_irrigation,2024-06-29,302.0566101074219
ningxia_irrigation,2024-06-30,302.61029052734375
ningxia_irrigation,2024-07-01,303.1383972167969
ningxia_irrigation,2024-07-02,304.8089904785156
ningxia_irrigation,2024-07-03,306.8378601074219
ningxia_irrigation,2024-07-04,305.7571716308594
ningxia_irrigation,2024-07-05,302.6961364746094
ningxia_irrigation,2024-07-06,304.1164855957031
ningxia_irrigation,2024-07-07,297.3364562988281
ningxia_irrigation,2024-07-08,300.94195556640625
ningxia_irrigation,2024-07-09,305.2600402832031
ningxia_irrigation,2024-07-10,306.7585144042969
ningxia_irrigation,2024-07-11,306.7358093261719
ningxia_irrigation,2024-07-12,305.59649658203125
ningxia_irrigation,2024-07-13,307.54437255859375
ningxia_irrigation,2024-07-14,306.7335205078125
ningxia_irrigation,2024-07-15,307.8868713378906
ningxia_irrigation,2024-07-16,305.03790283203125
ningxia_irrigation,2024-07-17,306.8159484863281
ningxia_irrigation,2024-07-18,309.45745849609375
ningxia_irrigation,2024-07-19,308.96295166015625
ningxia_irrigation,2024-07-20,308.8885192871094
ningxia_irrigation,2024-07-21,307.5440673828125
ningxia_irrigation,2024-07-22,307.1179504394531
ningxia_irrigation,2024-07-23,308.3391418457031
ningxia_irrigation,2024-07-24,302.8133544921875
ningxia_irrigation,2024-07-25,306.2559509277344
ningxia_irrigation,2024-07-26,307.9205017089844
ningxia_irrigation,2024-07-27,306.6085510253906
ningxia_irrigation,2024-07-28,305.0589294433594
ningxia_irrigation,2024-07-29,298.0872497558594
ningxia_irrigation,2024-07-30,302.7059326171875
ningxia_irrigation,2024-07-31,307.4021911621094
ningxia_irrigation,2024-08-01,309.2034912109375
ningxia_irrigation,2024-08-02,299.2814636230469
ningxia_irrigation,2024-08-03,304.4759521484375
ningxia_irrigation,2024-08-04,306.43359375
ningxia_irrigation,2024-08-05,306.5577697753906
ningxia_irrigation,2024-08-06,299.1404113769531
ningxia_irrigation,2024-08-07,301.42364501953125
ningxia_irrigation,2024-08-08,298.2132263183594
ningxia_irrigation,2024-08-09,300.91650390625
ningxia_irrigation,2024-08-10,303.9720764160156
ningxia_irrigation,2024-08-11,302.1911315917969
ningxia_irrigation,2024-08-12,302.4032287597656
ningxia_irrigation,2024-08-13,303.38763427734375
ningxia_irrigation,2024-08-14,297.4547119140625
ningxia_irrigation,2024-08-15,302.22314453125
ningxia_irrigation,2024-08-16,304.40545654296875
ningxia_irrigation,2024-08-17,302.70269775390625
ningxia_irrigation,2024-08-18,304.14947509765625
ningxia_irrigation,2024-08-19,303.5604553222656
ningxia_irrigation,2024-08-20,301.2655334472656
ningxia_irrigation,2024-08-21,303.32403564453125
ningxia_irrigation,2024-08-22,305.0802307128906
ningxia_irrigation,2024-08-23,307.73468017578125
ningxia_irrigation,2024-08-24,299.4901123046875
ningxia_irrigation,2024-08-25,297.50408935546875
ningxia_irrigation,2024-08-26,298.8335876464844
ningxia_irrigation,2024-08-27,301.21826171875
ningxia_irrigation,2024-08-28,302.22161865234375
ningxia_irrigation,2024-08-29,303.05609130859375
ningxia_irrigation,2024-08-30,304.2256164550781
ningxia_irrigation,2024-08-31,301.0318908691406
