site_id,soil,smt_level,alpha,mean_total_yield,std_total_yield,mean_total_irr,wheat_yield,maize_yield,wheat_irr,maize_irr
beijing_plain,loam,conservative,0.1,10.378302655152403,0.9687697925379445,199.16666666666666,1.6489079594308116,8.729394695721593,45.0,154.16666666666666
beijing_plain,loam,conservative,0.2,10.65854090502779,0.7754421343056134,252.5,1.9928041241050798,8.665736780922712,90.0,162.5
beijing_plain,loam,conservative,0.3,11.013564949733576,0.62175458664763,258.3333333333333,2.336398888153969,8.677166061579607,133.33333333333334,125.0
beijing_plain,loam,conservative,0.4,11.333086444742891,0.3817801408059844,300.0,2.6033447869163604,8.729741657826532,170.83333333333334,129.16666666666666
beijing_plain,loam,conservative,0.5,11.561348810760071,0.3420133139285455,345.8333333333333,2.8109406293552763,8.750408181404792,208.33333333333334,137.5
beijing_plain,loam,conservative,0.6,11.676942184708428,0.1940032622711541,356.6666666666667,2.934530223575049,8.742411961133376,242.5,114.16666666666667
beijing_plain,loam,conservative,0.7,11.781620591625968,0.17387087124359502,358.3333333333333,3.0248086669350744,8.756811924690894,265.8333333333333,92.50000000000001
beijing_plain,loam,conservative,0.8,11.16332038178223,0.720435714083124,350.8333333333333,3.051631050651467,8.111689331130764,282.5,68.33333333333333
beijing_plain,loam,conservative,0.9,11.154153677701318,1.141475178353018,321.6666666666667,3.0558926537851367,8.098261023916182,291.6666666666667,29.999999999999996
beijing_plain,loam,moderate,0.1,10.480333914467755,0.9821823166152778,261.6979368600042,1.6686164264889258,8.811717487978827,45.0,216.69793686000423
beijing_plain,loam,moderate,0.2,10.735883879320463,0.8652881843018544,315.171817745304,1.925406889186619,8.810476990133845,90.0,225.171817745304
beijing_plain,loam,moderate,0.3,10.926012314125126,0.6604892076797682,364.8917367648582,2.16860712178248,8.757405192342645,135.0,229.89173676485822
beijing_plain,loam,moderate,0.4,11.169961446520363,0.5754976821934835,367.29012892918746,2.4182409770976263,8.751720469422736,179.16666666666666,188.12346226252077
beijing_plain,loam,moderate,0.5,11.478820951378372,0.3472923882648701,394.03249999999997,2.668771104336986,8.810049847041386,216.66666666666666,177.3658333333333
beijing_plain,loam,moderate,0.6,11.684484464237014,0.28326006645907886,405.41450000000003,2.866902773066901,8.817581691170114,254.16666666666666,151.24783333333335
beijing_plain,loam,moderate,0.7,11.606724951325527,0.2829350662690162,404.1666666666667,2.9992272214377933,8.607497729887735,289.1666666666667,115.00000000000001
beijing_plain,loam,moderate,0.8,11.208441053753392,0.6055350840969876,402.5,3.0695791750373385,8.138861878716055,319.1666666666667,83.33333333333333
beijing_plain,loam,moderate,0.9,9.230710007317814,3.2443449063420386,388.53999999999996,3.0848859740473475,6.1458240332704674,343.53999999999996,44.99999999999999
beijing_plain,loam,aggressive,0.1,10.463738512267595,0.8899344688142355,372.1917035536014,1.620570234226536,8.843168278041059,45.0,327.1917035536015
beijing_plain,loam,aggressive,0.2,10.776062378442246,0.7806334605344669,404.636939263036,1.9327354821219338,8.843326896320312,90.0,314.636939263036
beijing_plain,loam,aggressive,0.3,11.03675060680631,0.6421994498915697,436.2386808916114,2.1934257916626216,8.843324815143689,135.0,301.2386808916114
beijing_plain,loam,aggressive,0.4,11.265846266186244,0.5073888471904143,445.33349974145654,2.364141623625468,8.901704642560775,180.0,265.33349974145654
beijing_plain,loam,aggressive,0.5,11.44662531732321,0.36785530241933934,450.0,2.595418832813013,8.8512064845102,225.0,225.0
beijing_plain,loam,aggressive,0.6,11.699211437769153,0.29744909766870403,450.0,2.8159959983924394,8.883215439376714,270.0,180.0
beijing_plain,loam,aggressive,0.7,11.393185915470413,0.37967184924688313,443.3333333333333,2.9800085005241743,8.413177414946238,308.3333333333333,135.00000000000003
beijing_plain,loam,aggressive,0.8,11.060365883568783,0.7875886770686394,435.8333333333333,3.0659970326658734,7.99436885090291,345.8333333333333,89.99999999999999
beijing_plain,loam,aggressive,0.9,9.401704400066377,3.3189155992067323,426.5615,3.0886408636466545,6.313063536419722,381.5615,44.99999999999999
