site_id,PC1,PC2
beijing_plain,-0.526211137975212,1.8107457032609287
hebei_central,-0.65322232218826,1.8321326176235917
henan_north,0.36274854373586335,1.8479695052410068
shaanxi_guanzhong,5.424456494414909,-2.374477149753178
ningxia_irrigation,-4.6077715779873,-3.116370676372349
