policy,site_id,year,preference,total_yield_t_ha,total_irrigation_mm,action_modified_rate,undiscounted_return,discounted_return,wheat_yield,wheat_irr,maize_yield,maize_irr,spring_maize_yield,spring_maize_irr,seed
ppo_direct_wq,beijing_plain,2019,cost_min,10.753569412581331,450.0,0.2545454545454545,-1.6424201607632043,-1.2027858858409783,1.1753669811720575,350.0,9.578202431409276,100.0,,,0.0
ppo_direct_wq,beijing_plain,2019,risk_min,5.427269886187107,450.0,0.990909090909091,-4.564896532296954,-2.837021440866726,2.75793107870684,450.0,2.669338807480267,0.0,,,0.0
ppo_direct_wq,beijing_plain,2019,yield_vs_water,9.533799210770892,450.0,0.2363636363636363,-0.9537594216528432,-0.7446323498633397,1.8732149259104427,385.0,7.660584284860449,65.0,,,0.0
ppo_direct_wq,beijing_plain,2019,water_vs_cost,8.532720529264058,450.0,0.1818181818181818,-1.0930902823575266,-0.8547397743230839,1.5051808262839454,380.0,7.027539702980113,70.0,,,0.0
ppo_direct_wq,beijing_plain,2020,balanced,12.577399650966816,240.0,0.0454545454545454,-0.0162715070851982,-0.1049146978028686,2.12803109138604,215.0,10.449368559580776,25.0,,,0.0
ppo_direct_wq,beijing_plain,2020,yield_max,14.656728487679064,450.0,0.4545454545454545,0.4201006803316786,0.1207287738333419,3.259800901410834,350.0,11.39692758626823,100.0,,,0.0
ppo_direct_wq,beijing_plain,2020,water_min,11.660855897466876,105.0,0.0181818181818181,-0.1380920692724576,-0.1165025207913758,0.716443401587554,85.0,10.944412495879323,20.0,,,0.0
ppo_direct_wq,beijing_plain,2020,cost_min,8.152439059991147,210.0,0.0818181818181818,-0.7287562016627224,-0.5325435582471691,0.9277818255695828,90.0,7.2246572344215645,120.0,,,0.0
ppo_direct_wq,beijing_plain,2020,risk_min,9.1492752753047,450.0,0.9545454545454546,-2.274777399761679,-1.5134931155067006,3.361744593192174,450.0,5.787530682112527,0.0,,,0.0
ppo_direct_wq,beijing_plain,2020,yield_vs_water,12.566041528143568,235.0,0.0363636363636363,0.0489053062324769,-0.0783935626640782,2.0280776865301577,210.0,10.537963841613411,25.0,,,0.0
ppo_direct_wq,beijing_plain,2020,water_vs_cost,7.7891846744624065,165.0,0.0636363636363636,-0.3465598761070207,-0.2506297112522957,0.6415118349671728,45.0,7.147672839495233,120.0,,,0.0
ppo_direct_wq,beijing_plain,2021,balanced,13.097389680566438,200.0,0.0909090909090909,0.0388339519537033,-0.0638160223015851,1.6100712680828286,150.0,11.48731841248361,50.0,,,0.0
ppo_direct_wq,beijing_plain,2021,yield_max,14.83262169061543,400.0,0.5545454545454546,0.4594272557174957,0.1426401422812291,3.344448162998939,325.0,11.48817352761649,75.0,,,0.0
ppo_direct_wq,beijing_plain,2021,water_min,12.387243092792042,105.0,0.0454545454545454,-0.131708430016139,-0.1103149151491711,0.8517759908987572,45.0,11.535467101893286,60.0,,,0.0
ppo_direct_wq,beijing_plain,2021,cost_min,11.991789831214998,70.0,0.0181818181818181,-0.4043435129465329,-0.3107590585386774,0.8712340714798671,60.0,11.120555759735131,10.0,,,0.0
ppo_direct_wq,beijing_plain,2021,risk_min,10.68125358748981,450.0,0.9727272727272728,-0.1623660484057409,-0.1627900598508361,3.4943628542281964,450.0,7.186890733261613,0.0,,,0.0
ppo_direct_wq,beijing_plain,2021,yield_vs_water,11.819537809774513,200.0,0.0454545454545454,0.0913106942559663,-0.039993691316805,1.6967928825950036,175.0,10.12274492717951,25.0,,,0.0
ppo_direct_wq,beijing_plain,2021,water_vs_cost,11.828285586647024,50.0,0.0,-0.0583165012396432,-0.0668983273513633,0.8597758373099861,50.0,10.968509749337038,0.0,,,0.0
ppo_direct_wq,beijing_plain,2022,balanced,14.5592215445607,165.0,0.0714285714285714,0.1564689111698977,0.0145295062028122,3.0949824907307444,115.0,11.464239053829957,50.0,,,0.0
ppo_direct_wq,beijing_plain,2022,yield_max,14.767852435092731,375.0,0.4375,0.453700352616296,0.1457675491490928,3.212412416774908,275.0,11.555440018317825,100.0,,,0.0
ppo_direct_wq,beijing_plain,2022,water_min,14.542632617467309,90.0,0.0,-0.1768072438996404,-0.1445706572789393,3.012502912181979,90.0,11.53012970528533,0.0,,,0.0
ppo_direct_wq,beijing_plain,2022,cost_min,14.469302678584407,105.0,0.0535714285714285,-0.1430267218423015,-0.1295015868304133,3.0680137889962946,95.0,11.401288889588113,10.0,,,0.0
ppo_direct_wq,beijing_plain,2022,risk_min,14.48874798505603,450.0,0.9464285714285714,-0.1318525813776153,-0.139419594690179,3.319678554491367,450.0,11.169069430564662,0.0,,,0.0
ppo_direct_wq,beijing_plain,2022,yield_vs_water,14.657407448545444,155.0,0.0446428571428571,0.2901333423073853,0.083753862751868,3.1284166811344387,130.0,11.528990767411006,25.0,,,0.0
ppo_direct_wq,beijing_plain,2022,water_vs_cost,14.35641543206554,80.0,0.0,-0.0970307808083681,-0.0896866063260754,3.0046284842661413,70.0,11.3517869477994,10.0,,,0.0
ppo_direct_wq,hebei_central,2018,balanced,12.437496624986814,245.0,0.0982142857142857,0.0158829274079457,-0.0676087272818446,4.226247002178121,45.0,8.211249622808692,200.0,,,0.0
ppo_direct_wq,hebei_central,2018,yield_max,15.304427563949178,450.0,0.6964285714285714,0.4886053999499773,0.163811026499756,4.272346236806918,200.0,11.03208132714226,250.0,,,0.0
ppo_direct_wq,hebei_central,2018,water_min,11.402206675469143,180.0,0.0446428571428571,-0.2606139399519983,-0.1846240808193583,4.179595868429414,10.0,7.2226108070397315,170.0,,,0.0
ppo_direct_wq,hebei_central,2018,cost_min,11.189541497224756,180.0,0.0803571428571428,-0.3189061995461635,-0.232515718399364,4.1760933765278185,20.0,7.013448120696937,160.0,,,0.0
ppo_direct_wq,hebei_central,2018,risk_min,10.048695541281306,450.0,0.9464285714285714,-1.6119508669612814,-0.9948403121156254,4.272081238519123,350.0,5.776614302762184,100.0,,,0.0
ppo_direct_wq,hebei_central,2018,yield_vs_water,12.473576268095949,245.0,0.0982142857142857,0.1376733617861243,-0.0061142045809625,4.25150732117178,50.0,8.222068946924168,195.0,,,0.0
ppo_direct_wq,hebei_central,2018,water_vs_cost,11.055803485810506,140.0,0.0535714285714285,-0.2827761757245401,-0.2010009983021445,4.170313294822402,10.0,6.885490190988103,130.0,,,0.0
ppo_direct_wq,hebei_central,2019,balanced,13.734075891767736,430.0,0.1441441441441441,-0.1819674553771394,-0.2701138987330727,2.883704479373467,405.0,10.850371412394267,25.0,,,0.0
ppo_direct_wq,hebei_central,2019,yield_max,6.045280422097979,450.0,0.7927927927927928,-1.4726686874745956,-1.0411616387770608,4.350789119482998,450.0,1.6944913026149802,0.0,,,0.0
ppo_direct_wq,hebei_central,2019,water_min,13.548968971000225,405.0,0.036036036036036,-0.7579612628631879,-0.6362325384528973,2.8533002180705904,405.0,10.695668752929636,0.0,,,0.0
ppo_direct_wq,hebei_central,2019,cost_min,9.291743683714277,450.0,0.1891891891891892,-1.0635584036635168,-0.8305374441056549,2.5895764159495283,370.0,6.702167267764747,80.0,,,0.0
ppo_direct_wq,hebei_central,2019,risk_min,4.8816315067884455,450.0,1.0,-3.8473676589242407,-2.345546355264398,4.345298505063071,450.0,0.5363330017253741,0.0,,,0.0
ppo_direct_wq,hebei_central,2019,yield_vs_water,14.306751701526622,445.0,0.1351351351351351,-0.0131271587610839,-0.1704711394254974,2.9273037610013435,420.0,11.379447940525278,25.0,,,0.0
ppo_direct_wq,hebei_central,2019,water_vs_cost,13.208687117649191,370.0,0.1081081081081081,-0.7454249633175427,-0.6358098840794342,2.5754786487833345,370.0,10.633208468865858,0.0,,,0.0
ppo_direct_wq,hebei_central,2020,balanced,15.6714874313283,260.0,0.0990990990990991,0.1167178332619957,-0.0227619407246842,4.50180073079405,145.0,11.16968670053425,115.0,,,0.0
ppo_direct_wq,hebei_central,2020,yield_max,16.113829730012203,450.0,0.6666666666666666,0.5655169152427705,0.2082991852332745,4.882413597550132,250.0,11.231416132462073,200.0,,,0.0
ppo_direct_wq,hebei_central,2020,water_min,15.382996918525954,140.0,0.009009009009009,-0.2537553142312099,-0.2066985834276435,4.249775875995068,130.0,11.133221042530886,10.0,,,0.0
ppo_direct_wq,hebei_central,2020,cost_min,15.761634551941684,215.0,0.1081081081081081,-0.4636739791129176,-0.3554948504279229,4.314323333107694,115.0,11.447311218833988,100.0,,,0.0
ppo_direct_wq,hebei_central,2020,risk_min,15.037274509564025,450.0,0.990990990990991,-1.5163191343435465,-1.0737802305136217,4.887098717039703,420.0,10.150175792524324,30.0,,,0.0
ppo_direct_wq,hebei_central,2020,yield_vs_water,15.837267258008092,185.0,0.063063063063063,0.3542105112963865,0.1135857937507793,4.566552569245236,160.0,11.270714688762856,25.0,,,0.0
ppo_direct_wq,hebei_central,2020,water_vs_cost,15.411093059294132,190.0,0.045045045045045,-0.3240887453581912,-0.2552617322183942,4.098398703125583,110.0,11.31269435616855,80.0,,,0.0
ppo_direct_wq,hebei_central,2021,balanced,14.561655172630058,195.0,0.073394495412844,0.1583604092185183,0.0085470525406531,4.4108494286393904,170.0,10.150805743990666,25.0,,,0.0
ppo_direct_wq,hebei_central,2021,yield_max,16.20094115576735,425.0,0.5596330275229358,0.5846829634325323,0.2231275048250857,4.729571771323233,300.0,11.471369384444117,125.0,,,0.0
ppo_direct_wq,hebei_central,2021,water_min,14.154531495346223,150.0,0.0,-0.2808984372408407,-0.2240644369262459,4.300249981235165,150.0,9.85428151411106,0.0,,,0.0
ppo_direct_wq,hebei_central,2021,cost_min,12.879574250158498,150.0,0.0458715596330275,-0.3429387744664117,-0.2740728331360073,4.220546037619346,140.0,8.659028212539152,10.0,,,0.0
ppo_direct_wq,hebei_central,2021,risk_min,14.94667020762238,450.0,0.926605504587156,-0.1175332338936817,-0.1292154663676694,4.789918263401455,440.0,10.156751944220924,10.0,,,0.0
ppo_direct_wq,hebei_central,2021,yield_vs_water,15.325304123234208,200.0,0.0458715596330275,0.3184251217512688,0.0945410764462289,4.393370522697384,175.0,10.931933600536825,25.0,,,0.0
ppo_direct_wq,hebei_central,2021,water_vs_cost,13.993377968608302,130.0,0.018348623853211,-0.2008435328582914,-0.167664436062862,4.179248800883329,130.0,9.814129167724971,0.0,,,0.0
ppo_direct_wq,hebei_central,2022,balanced,16.093018771922733,155.0,0.045045045045045,0.2582731313163221,0.0720950251011308,4.628349966403964,130.0,11.464668805518768,25.0,,,0.0
ppo_direct_wq,hebei_central,2022,yield_max,16.16394491098391,450.0,0.7207207207207207,0.5692054136672522,0.2174849832788663,4.907421284503733,225.0,11.25652362648018,225.0,,,0.0
ppo_direct_wq,hebei_central,2022,water_min,16.023877490092545,110.0,0.0,-0.0911853235139159,-0.0899033620686816,4.616821823016949,110.0,11.407055667075596,0.0,,,0.0
ppo_direct_wq,hebei_central,2022,cost_min,12.922140610239378,115.0,0.036036036036036,-0.1723599730123703,-0.1518954430128752,4.674609484599743,105.0,8.247531125639636,10.0,,,0.0
ppo_direct_wq,hebei_central,2022,risk_min,16.45580022348026,450.0,0.927927927927928,-0.1069095026297063,-0.1190477624938535,4.914901446896087,410.0,11.540898776584172,40.0,,,0.0
ppo_direct_wq,hebei_central,2022,yield_vs_water,16.239919888755363,180.0,0.045045045045045,0.3799097877316119,0.1308680672707624,4.746494010849685,155.0,11.493425877905675,25.0,,,0.0
ppo_direct_wq,hebei_central,2022,water_vs_cost,15.92886069147252,100.0,0.0,-0.1190644256687643,-0.1137240688336742,4.530000428849729,100.0,11.398860262622788,0.0,,,0.0
ppo_direct_wq,henan_north,2018,balanced,17.82590553121682,140.0,0.0727272727272727,0.3766338587968066,0.1405377937966452,6.355993146783596,115.0,11.469912384433222,25.0,,,0.0
ppo_direct_wq,henan_north,2018,yield_max,18.06380573778892,325.0,0.6181818181818182,0.8146172149719495,0.3668959126151296,6.593786215544489,225.0,11.470019522244428,100.0,,,0.0
ppo_direct_wq,henan_north,2018,water_min,17.652270828092657,80.0,0.0181818181818181,-0.0134355161456416,-0.0400561953912273,6.202841680346215,70.0,11.449429147746445,10.0,,,0.0
ppo_direct_wq,henan_north,2018,cost_min,17.68168503633831,80.0,0.0636363636363636,-0.0447665786131706,-0.0691360010749426,6.232258236206623,70.0,11.449426800131684,10.0,,,0.0
ppo_direct_wq,henan_north,2018,risk_min,18.062420302057305,450.0,0.9,-0.0852537574917179,-0.1044997948943316,6.593404792512113,350.0,11.46901550954519,100.0,,,0.0
ppo_direct_wq,henan_north,2018,yield_vs_water,17.832714733091137,140.0,0.0727272727272727,0.5381511404181932,0.2280903036748736,6.362802348657917,115.0,11.469912384433222,25.0,,,0.0
ppo_direct_wq,henan_north,2018,water_vs_cost,17.541300908656282,60.0,0.0272727272727272,-0.0063324685374661,-0.0378156250714019,6.091874108524598,50.0,11.449426800131684,10.0,,,0.0
ppo_direct_wq,henan_north,2019,balanced,13.990260933257783,375.0,0.045045045045045,-0.1785370899627906,-0.2638425308981973,4.271741354507226,355.0,9.71851957875056,20.0,,,0.0
ppo_direct_wq,henan_north,2019,yield_max,7.062125339721041,450.0,0.6590909090909091,-0.296814016851693,-0.3077008289899129,7.062125339721041,425.0,0.0,25.0,,,0.0
ppo_direct_wq,henan_north,2019,water_min,9.870638896288066,445.0,0.063063063063063,-0.9585619675600658,-0.7269079631611505,3.2433788267091512,280.0,6.627260069578915,165.0,,,0.0
ppo_direct_wq,henan_north,2019,cost_min,8.864422588830017,260.0,0.063063063063063,-0.81412492562068,-0.6409327760772013,2.4164151902232582,230.0,6.448007398606759,30.0,,,0.0
ppo_direct_wq,henan_north,2019,risk_min,7.2289601934261905,450.0,0.990990990990991,-0.2258744772193157,-0.2088816299391424,7.114999194441951,450.0,0.1139609989842394,0.0,,,0.0
ppo_direct_wq,henan_north,2019,yield_vs_water,13.126149968990587,400.0,0.045045045045045,0.0106286290798913,-0.1441886101455969,3.919032228521891,375.0,9.207117740468698,25.0,,,0.0
ppo_direct_wq,henan_north,2019,water_vs_cost,8.108279042183641,405.0,0.1261261261261261,-0.8927176439825243,-0.6638095196412372,2.045070612324813,220.0,6.063208429858829,185.0,,,0.0
ppo_direct_wq,henan_north,2020,balanced,18.732039038828677,170.0,0.0825688073394495,0.3920639817876837,0.1459150436625024,7.152479063907383,145.0,11.579559974921292,25.0,,,0.0
ppo_direct_wq,henan_north,2020,yield_max,18.60640942337565,450.0,0.7155963302752294,0.8163513316586337,0.3670912923156894,7.285058322630803,250.0,11.321351100744849,200.0,,,0.0
ppo_direct_wq,henan_north,2020,water_min,18.570318459733915,105.0,0.0091743119266055,-0.046090976955067,-0.0672017865603891,7.00625771151321,105.0,11.564060748220706,0.0,,,0.0
ppo_direct_wq,henan_north,2020,cost_min,18.07864118392443,225.0,0.0825688073394495,-0.3994906544671583,-0.2997178503220731,6.993557272388622,105.0,11.085083911535806,120.0,,,0.0
ppo_direct_wq,henan_north,2020,risk_min,18.677468959606852,450.0,0.9174311926605504,-0.0990186665194008,-0.1135570924930973,7.285040158526805,345.0,11.392428801080053,105.0,,,0.0
ppo_direct_wq,henan_north,2020,yield_vs_water,18.732395039730164,165.0,0.073394495412844,0.5753856240569564,0.2481775313954333,7.154401301262412,140.0,11.577993738467752,25.0,,,0.0
ppo_direct_wq,henan_north,2020,water_vs_cost,18.39755000761361,90.0,0.0,-0.0588184029348594,-0.0773637718140559,6.834791498094605,90.0,11.562758509519009,0.0,,,0.0
ppo_direct_wq,henan_north,2021,balanced,15.373243703918568,245.0,0.0642201834862385,0.1630923079712603,-0.00045596498698,6.022824503310685,220.0,9.350419200607885,25.0,,,0.0
ppo_direct_wq,henan_north,2021,yield_max,18.875828707768072,450.0,0.6605504587155964,0.8422848746232741,0.3655412917741703,7.5006247279225695,325.0,11.375203979845502,125.0,,,0.0
ppo_direct_wq,henan_north,2021,water_min,10.213000863354846,135.0,0.018348623853211,-0.1936772667496903,-0.1597744919807545,2.808973220861808,125.0,7.404027642493039,10.0,,,0.0
ppo_direct_wq,henan_north,2021,cost_min,12.308558190554304,135.0,0.0275229357798165,-0.4222093239083683,-0.3330535115550941,3.828477595079309,125.0,8.480080595474995,10.0,,,0.0
ppo_direct_wq,henan_north,2021,risk_min,11.02582418613818,450.0,0.981651376146789,-0.1352308086663321,-0.1463582720847458,7.526531390910459,450.0,3.49929279522772,0.0,,,0.0
ppo_direct_wq,henan_north,2021,yield_vs_water,16.936822135236234,240.0,0.055045871559633,0.4084848923263504,0.13760389201752,6.522724311691859,215.0,10.414097823544376,25.0,,,0.0
ppo_direct_wq,henan_north,2021,water_vs_cost,13.16728113856106,120.0,0.0,-0.1946100327313613,-0.1677564921181411,2.7110600660496043,110.0,10.456221072511454,10.0,,,0.0
ppo_direct_wq,henan_north,2022,balanced,18.48464497348303,210.0,0.0990990990990991,0.3281057837200691,0.1002105820196074,6.9685149834255125,185.0,11.516129990057516,25.0,,,0.0
ppo_direct_wq,henan_north,2022,yield_max,18.78554247176636,370.0,0.5945945945945946,0.8575198859709819,0.3886674878600011,7.220545360556437,245.0,11.564997111209925,125.0,,,0.0
ppo_direct_wq,henan_north,2022,water_min,17.49364577424236,210.0,0.018018018018018,-0.2656870037014274,-0.2088231856302358,6.72952038314938,130.0,10.764125391092978,80.0,,,0.0
ppo_direct_wq,henan_north,2022,cost_min,17.911611649795507,200.0,0.081081081081081,-0.3266665760259254,-0.2676951842789091,6.902853106470424,160.0,11.008758543325085,40.0,,,0.0
ppo_direct_wq,henan_north,2022,risk_min,18.78471314074921,450.0,0.90990990990991,-0.0748627190308625,-0.0961979697602187,7.2215427270743024,395.0,11.563170413674907,55.0,,,0.0
ppo_direct_wq,henan_north,2022,yield_vs_water,18.44268007684095,205.0,0.09009009009009,0.5129088958711995,0.2017924639463844,6.920145173113488,180.0,11.522534903727465,25.0,,,0.0
ppo_direct_wq,henan_north,2022,water_vs_cost,18.17320861672112,130.0,0.0,-0.1519463376083679,-0.1430543538780311,6.630795431053964,130.0,11.542413185667154,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,balanced,15.66768023022924,265.0,0.1481481481481481,0.1161280737102556,0.0010965605421114,4.651682800088853,45.0,11.015997430140388,220.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,yield_max,16.020800314334668,450.0,0.7592592592592593,0.5593870369145337,0.2284819916858979,4.650807182123103,150.0,11.369993132211563,300.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,water_min,14.817298506411932,120.0,0.0555555555555555,-0.1168929192935545,-0.0909435954518511,4.648332329724559,0.0,10.168966176687372,120.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,cost_min,15.042861668390303,205.0,0.1111111111111111,-0.3729792133020147,-0.2594150310711729,4.651682780601615,20.0,10.39117888778869,185.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,risk_min,16.003740530516804,450.0,0.8611111111111112,-0.1185096504153348,-0.1109773014851816,4.650702908145166,225.0,11.35303762237164,225.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,yield_vs_water,15.803799329046058,295.0,0.2407407407407407,0.2458924075474018,0.0656775586590169,4.651250960079181,50.0,11.152548368966876,245.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2018,water_vs_cost,14.818827495999876,130.0,0.0648148148148148,-0.186578036937475,-0.1415643760553055,4.64986120386478,10.0,10.168966292135098,120.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,balanced,13.64809117863012,360.0,0.1559633027522936,-0.1083445119149487,-0.1682960870972389,2.661626807684658,185.0,10.986464370945464,175.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2019,yield_max,15.75654898668147,450.0,0.6422018348623854,0.5397677646226505,0.1937242578085019,4.60770400393761,275.0,11.14884498274386,175.0,,,0.0
