site_id,cropping_system_double_crop,cool_season_precip_mm,cool_season_et0_mm,cool_season_gdd,cool_season_hot_days,cool_season_dry_spell_days,warm_season_precip_mm,warm_season_et0_mm,warm_season_gdd,warm_season_hot_days,warm_season_dry_spell_days,wheat_stage1_precip_mm,wheat_stage1_et0_mm,wheat_stage1_gdd,wheat_stage1_hot_days,wheat_stage1_dry_spell_days,wheat_stage2_precip_mm,wheat_stage2_et0_mm,wheat_stage2_gdd,wheat_stage2_hot_days,wheat_stage2_dry_spell_days,wheat_stage3_precip_mm,wheat_stage3_et0_mm,wheat_stage3_gdd,wheat_stage3_hot_days,wheat_stage3_dry_spell_days,wheat_stage4_precip_mm,wheat_stage4_et0_mm,wheat_stage4_gdd,wheat_stage4_hot_days,wheat_stage4_dry_spell_days,maize_stage1_precip_mm,maize_stage1_et0_mm,maize_stage1_gdd,maize_stage1_hot_days,maize_stage1_dry_spell_days,maize_stage2_precip_mm,maize_stage2_et0_mm,maize_stage2_gdd,maize_stage2_hot_days,maize_stage2_dry_spell_days,maize_stage3_precip_mm,maize_stage3_et0_mm,maize_stage3_gdd,maize_stage3_hot_days,maize_stage3_dry_spell_days,maize_stage4_precip_mm,maize_stage4_et0_mm,maize_stage4_gdd,maize_stage4_hot_days,maize_stage4_dry_spell_days,P_mm,ET0_mm,aridity_index,CV_P,PCI,AWC
beijing_plain,1,148.60666666666665,696.2786666666668,1968.7433333333336,9.233333333333333,67.1,421.53333333333336,447.56066666666663,1712.9166666666665,18.866666666666667,12.9,37.79333333333333,221.01499999999996,464.89833333333337,0.0,61.6,19.948275862068964,149.98793103448276,364.2706896551725,0.0,21.724137931034484,37.279310344827586,152.73344827586206,509.25172413793103,0.6206896551724138,13.379310344827585,85.4241379310345,240.67931034482754,910.8827586206897,12.620689655172415,12.724137931034482,123.88333333333331,143.32433333333336,495.1433333333333,10.666666666666666,7.166666666666667,152.44137931034484,106.71655172413794,465.8241379310346,6.413793103448276,5.517241379310345,82.69310344827589,77.18586206896552,333.35517241379307,1.6896551724137931,6.344827586206897,72.77931034482759,130.8248275862069,460.58620689655174,0.3793103448275862,10.310344827586206,588.5827586206897,1189.1444827586208,0.49496320014475775,0.22518579052374058,21.080241049892468,0.16
hebei_central,1,150.7466666666667,680.6386666666668,2145.5916666666667,9.3,63.7,376.2633333333333,440.4096666666666,1709.2599999999995,22.4,15.7,45.626666666666665,223.751,590.4666666666666,0.0,59.6,21.23448275862069,148.38241379310347,409.64827586206894,0.06896551724137931,23.482758620689655,38.8551724137931,146.23413793103447,518.1413793103447,1.0689655172413792,12.96551724137931,65.14827586206897,230.64896551724138,911.4120689655174,13.0,13.275862068965518,105.52333333333334,145.879,501.33,13.333333333333334,7.9,129.60344827586206,106.42620689655173,464.13793103448273,6.931034482758621,6.241379310344827,81.19310344827586,74.22379310344829,326.0879310344828,1.8275862068965518,7.0,69.27931034482758,124.03689655172413,459.3568965517241,0.6206896551724138,13.413793103448276,545.7137931034482,1166.0279310344827,0.46801091001250633,0.2322734481621642,20.59843703605063,0.16
henan_north,1,203.38,698.0480000000002,2477.9266666666667,6.866666666666666,54.733333333333334,423.8666666666667,438.6266666666666,1775.5950000000003,19.733333333333334,15.433333333333334,67.98666666666666,254.95733333333334,831.1216666666666,0.0,52.7,30.393103448275863,147.73724137931035,469.301724137931,0.0,19.413793103448278,48.586206896551715,141.0751724137931,541.4517241379311,0.7586206896551724,12.89655172413793,82.53793103448275,222.63758620689651,927.2344827586207,10.862068965517242,12.655172413793103,115.38000000000001,143.44366666666664,512.4966666666667,11.966666666666667,8.933333333333334,162.16551724137932,104.40655172413796,475.6465517241379,5.517241379310345,5.344827586206897,76.64137931034483,75.25241379310346,338.46206896551723,1.8275862068965518,6.379310344827586,80.31724137931033,125.70275862068966,492.54482758620685,0.6896551724137931,13.413793103448276,647.8896551724138,1183.1841379310347,0.5475814240590994,0.23169969004647306,19.370506640662335,0.16
shaanxi_guanzhong,1,377.9266666666666,539.964,2170.3283333333334,0.5,33.1,585.35,378.54266666666666,1536.3466666666668,6.7,11.4,152.12333333333336,197.44899999999998,693.6966666666665,0.0,32.733333333333334,66.27586206896552,113.94517241379312,411.67586206896556,0.0,12.655172413793103,67.98275862068967,110.20413793103447,485.71034482758614,0.10344827586206896,9.758620689655173,133.38620689655173,172.48172413793108,845.6637931034483,1.6551724137931034,9.96551724137931,139.66666666666666,119.92466666666668,446.3833333333333,3.1666666666666665,8.8,153.71379310344827,103.38655172413792,433.3086206896552,2.6551724137931036,6.379310344827586,114.0896551724138,69.17,298.7775862068966,0.7586206896551724,6.172413793103448,193.248275862069,94.97931034482761,395.4620689655173,0.2413793103448276,7.517241379310345,1003.1517241379311,954.8431034482759,1.0505932550753057,0.1883140779360275,14.890529366897931,0.16
ningxia_irrigation,0,83.43333333333334,648.8636666666665,1528.1983333333333,0.5,82.23333333333333,163.86333333333332,498.8163333333333,1372.7033333333334,6.733333333333333,19.466666666666665,23.756666666666668,207.61766666666665,315.7883333333333,0.0,76.86666666666666,15.731034482758618,138.9655172413793,252.5741379310345,0.0,26.03448275862069,18.403448275862075,141.95724137931032,412.4448275862068,0.034482758620689655,18.75862068965517,39.058620689655164,230.50068965517238,793.9034482758619,1.3448275862068966,19.689655172413794,34.79666666666666,159.23300000000003,415.39500000000004,2.8666666666666667,11.933333333333334,47.62413793103449,134.48758620689654,397.28275862068966,3.3793103448275863,10.551724137931034,41.817241379310346,88.32689655172413,266.2379310344827,0.4827586206896552,8.137931034482758,44.07586206896551,128.47862068965514,326.798275862069,0.13793103448275862,13.96551724137931,256.4620689655173,1193.6758620689657,0.21485067857617446,0.3055570800082552,19.653794855062785,0.16
