SMT1,SMT2,SMT3,SMT4,MaxIrr,irrigation_mm,cost,water_loss_mm,yield_t_ha
42.39258930902656,4.231125061969661,20.02314015346931,33.70657300853236,21.056974326459624,0.0,0.0,59.382419027038694,14.164951365708509
86.0926429619874,12.55992452431329,33.27828222854722,70.89198969092972,9.084969710249764,182.39441843679546,283.3944184367955,70.62101024408067,14.732468876297181
39.079586629937275,4.210695536652984,20.2735479082633,24.51537399615369,13.451332228278781,2.690266445655756,3.690266445655756,59.18708340073853,14.261360623975069
99.85750778506711,44.84490753159523,30.90804669131434,24.88758650194876,15.676641110287857,162.55796681144858,277.5579668114486,89.20995276670742,14.76588745919039
99.26362953137337,45.27726839885777,30.90804669131434,18.817043805095114,15.906832307707218,162.83419624835184,277.8341962483518,89.04305262215445,14.768784169686285
40.855424616650936,4.231125061969661,19.559916884605478,33.70657300853236,21.056974326459624,0.0,0.0,59.382419027038694,14.164951365708509
78.60053123817629,54.18388953917196,20.022078297009944,13.11308311791722,20.46048910366683,106.5348018486145,137.53480184861448,83.79275527500752,14.720940379258343
92.39862976136592,15.222555553490695,31.840164460591353,32.01710400141158,15.550324437152293,148.1499589586161,224.1499589586161,79.42925258400437,14.750950416954975
68.22381428427579,15.122552012100359,33.758754120277764,22.14528274878716,21.100175741781438,56.50458663191917,70.50458663191917,64.90990624208874,14.599710465597202
99.26362953137337,15.425788434475255,30.864079477344237,18.76078695138534,15.906832307707218,156.47146332526899,269.4714633252689,82.74774780475721,14.764799321888216
31.69425435408194,45.20851282610635,20.32415440873966,19.728376213923188,24.576823023647083,19.661458418917668,23.661458418917668,68.30441742020977,14.458463170023274
87.55493478782137,13.645853531082093,33.73610744743555,19.82953184236737,8.77778190212606,136.45723386891444,216.45723386891441,71.31125312374165,14.738161127749256
70.4536388971854,11.892586326589335,26.956501351448686,22.717415439547626,14.869397555591702,38.53055413342008,51.53055413342008,59.8026813588876,14.518237393366954
82.84304413739991,11.688260151439998,32.35675697542651,18.61257341406574,20.46048910366683,113.57933155331921,148.57933155331918,71.33292693491953,14.731950259681218
36.76995696900066,5.549788953471257,24.34217519660547,23.679740916840117,14.255658443051718,5.702263377220687,7.702263377220687,59.294493339138015,14.339066634184487
74.56336317447906,37.92244636209943,33.852708957585996,28.538578334208854,18.112296173827012,77.65425155833796,100.65425155833798,68.95492628962212,14.663011171948577
85.05384202271267,40.54640531203896,33.24118518106517,23.185863345465016,14.538204557706969,128.1815198270627,177.1815198270627,73.70432479932694,14.744395106250119
85.08676642769132,45.12726246412309,27.97508132897609,19.83510031404549,15.00922767612139,118.74727441644465,163.74727441644467,76.36732975164232,14.739048442515886
43.01448702126302,4.210695536652984,20.2735479082633,24.51537399615369,12.28698119857802,2.457396239715604,3.457396239715604,59.236264783669014,14.255147570039767
93.32917058155346,13.893133475560207,33.73610744743555,19.83510031404549,8.96623150021119,154.74487708530177,250.74487708530177,77.52066748612228,14.757382121289188
77.81094744833518,37.92244636209943,33.85713963564727,13.198915128114017,16.06855227558247,93.23161952166073,124.23161952166075,69.7821274770612,14.703010168142502
74.56336317447906,37.92244636209943,33.85713963564727,28.538578334208854,16.06855227558247,80.76746168407031,106.7674616840703,70.93228621559682,14.677442250959563
77.91302296402922,39.82915403954197,33.289350068515944,28.78354467875225,17.627609816924245,99.6515688924889,130.65156889248888,74.2948854524545,14.703895724484644
29.177401095002967,26.576505684470774,26.983689108729934,22.717415439547626,15.102209000485912,9.061325400291548,12.061325400291548,59.39052935894797,14.415991055728734
38.223613698078296,4.231125061969661,20.93032239296382,24.950234425845757,20.380297952562422,4.076059590512484,5.076059590512484,59.21120518526059,14.310294927522673
72.6038262796117,12.072742652378803,33.90014305659348,23.189987846213846,16.283606530828727,64.57638351098342,84.57638351098342,63.90763181130903,14.638663661673245
48.782952031274164,0.9874200132651971,33.80573289858438,24.609281870338826,12.762611428652686,28.077745143035912,39.077745143035905,62.111404580953604,14.534517096411573
85.05384202271267,40.51821479547317,33.24118518106517,23.185863345465016,15.557422850636762,127.38567862649492,174.38567862649492,73.25961239076366,14.73592976136835
71.95017464840059,12.072742652378803,33.90014305659348,23.189987846213846,27.48824080129463,59.37247028938161,72.37247028938161,66.38266812371276,14.63866541417245
42.11471926460556,15.624787165893718,26.835432148986126,23.829153611057794,36.709543166494356,14.683817266597742,16.683817266597742,59.811615351572115,14.429044216191496
99.26362953137337,45.212168415837105,30.899245058201224,19.744867402940976,15.906832307707218,162.83419624835184,277.8341962483518,89.04305262215445,14.768784169686285
36.24783228244577,54.40913844511271,7.767809406352569,12.949302772830105,20.17752204283484,36.31953967710272,45.31953967710272,73.79802576688554,14.578575869322668
5.423503484507997,46.39298132797484,30.16581317749981,16.608221733682637,25.91450190363553,31.097402284362637,37.09740228436264,68.9203967881645,14.568450456060962
7.618628389728023,38.30922477342977,29.49310199937934,16.814193084898804,15.888762732475296,22.244267825465414,29.244267825465414,65.51447326526046,14.526576554794138
93.32917058155346,13.917934594131836,33.73610744743555,15.604678463952178,15.601429707702643,154.8932619165732,237.89326191657324,78.371917896462,14.748990148350297
76.63606237686685,12.579142944901754,32.04421150397137,18.03364224686087,27.48824080129463,88.16401273909955,110.16401273909955,70.57719480369451,14.694877868619699
85.08676642769132,45.12726246412309,27.97508132897609,19.83510031404549,13.828620810391671,121.44634857278068,169.44634857278066,74.51053318959161,14.746542259122293
72.74997571254077,13.858316932196683,34.286002527179875,23.189987846213846,27.94461454521975,64.99700643501579,78.99700643501579,69.34582833944012,14.650273408989136
30.673936562902938,26.75666208073465,33.927330813874725,23.189987846213846,27.48824080129463,27.48824080129463,32.48824080129463,64.87152617748657,14.542567585370278
1.4161009555819106,14.953393060593612,33.47337878920773,28.74765162103236,9.084969710249764,25.43791518869934,39.43791518869934,62.785868751031956,14.502405908806164
