site_id,crop,stage,delta_mm,year,pulse_date,yield_minus,yield_baseline,yield_plus,irrigation_minus,irrigation_baseline,irrigation_plus,delta_irrigation_mm,marginal_response,status
beijing_plain,maize,4,5.0,2012,2012-09-17,7.921297748602875,7.921297748602875,7.921297748602875,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2012,2012-09-17,7.921297748602875,7.921297748602875,7.921297748602875,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2012,2012-09-17,7.921297748602875,7.921297748602875,7.921297748602875,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,5.0,2013,2013-06-20,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,10.0,2013,2013-06-20,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,15.0,2013,2013-06-20,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,5.0,2013,2013-03-23,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,10.0,2013,2013-03-23,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,15.0,2013,2013-03-23,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,5.0,2013,2013-04-29,13.887138790408045,13.879616098787075,13.865413476357617,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,10.0,2013,2013-04-29,13.891445139404135,13.879616098787075,13.865413476357617,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,15.0,2013,2013-04-29,13.890816255121443,13.879616098787075,13.865413476357617,445.0,450.0,450.0,5.0,-0.005080555752765292,success
beijing_plain,wheat,4,5.0,2013,2013-06-04,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,10.0,2013,2013-06-04,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,15.0,2013,2013-06-04,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,5.0,2013,2013-06-29,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,10.0,2013,2013-06-29,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,15.0,2013,2013-06-29,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,5.0,2013,2013-07-27,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,10.0,2013,2013-07-27,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,15.0,2013,2013-07-27,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,5.0,2013,2013-08-19,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,10.0,2013,2013-08-19,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,15.0,2013,2013-08-19,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,5.0,2013,2013-09-17,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2013,2013-09-17,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2013,2013-09-17,13.879616098787075,13.879616098787075,13.879616098787075,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,5.0,2014,2014-06-20,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,10.0,2014,2014-06-20,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,15.0,2014,2014-06-20,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,5.0,2014,2014-03-23,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,10.0,2014,2014-03-23,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,15.0,2014,2014-03-23,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,5.0,2014,2014-04-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,10.0,2014,2014-04-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,15.0,2014,2014-04-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,5.0,2014,2014-06-04,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,10.0,2014,2014-06-04,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,15.0,2014,2014-06-04,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,5.0,2014,2014-06-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,10.0,2014,2014-06-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,15.0,2014,2014-06-29,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,5.0,2014,2014-07-27,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,10.0,2014,2014-07-27,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,15.0,2014,2014-07-27,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,5.0,2014,2014-08-19,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,10.0,2014,2014-08-19,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,15.0,2014,2014-08-19,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,5.0,2014,2014-09-17,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,10.0,2014,2014-09-17,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,4,15.0,2014,2014-09-17,3.246215782688586,3.246215782688586,3.246215782688586,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,5.0,2015,2015-06-20,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,10.0,2015,2015-06-20,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,1,15.0,2015,2015-06-20,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,5.0,2015,2015-03-23,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,10.0,2015,2015-03-23,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,2,15.0,2015,2015-03-23,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,5.0,2015,2015-04-29,7.5367348726630805,7.100964768195743,5.013024008989348,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,10.0,2015,2015-04-29,8.016992277842787,7.100964768195743,5.013024008989348,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,3,15.0,2015,2015-04-29,9.012996643735299,7.100964768195743,5.013024008989348,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,5.0,2015,2015-06-04,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,10.0,2015,2015-06-04,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,wheat,4,15.0,2015,2015-06-04,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,5.0,2015,2015-06-29,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,10.0,2015,2015-06-29,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,1,15.0,2015,2015-06-29,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,5.0,2015,2015-07-27,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,10.0,2015,2015-07-27,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,2,15.0,2015,2015-07-27,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,5.0,2015,2015-08-19,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,10.0,2015,2015-08-19,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
beijing_plain,maize,3,15.0,2015,2015-08-19,7.100964768195743,7.100964768195743,7.100964768195743,450.0,450.0,450.0,0.0,,undefined_no_actual_delta
