SMT_w1,SMT_w2,SMT_w3,SMT_w4,SMT_m1,SMT_m2,SMT_m3,SMT_m4,alpha,total_yield_t_ha,total_irrigation_mm,water_loss_mm,yield_cv,site_id,mode
7.073561447346822,18.689286759335772,0.10903357924486379,38.033341854742524,19.406197916929248,15.521127254935635,49.02990641559434,60.808915355851795,0.8033934387353567,16.047116185833865,277.6945905138179,122.79873163188708,0.03218791533671035,henan_north,joint
35.21571627372207,17.733790745135412,22.015517098914824,30.686329809130665,13.214981142453922,59.40692908886162,16.56849568774581,97.77430912726797,0.72830542035463,17.364481534056292,387.8100486723332,108.02153701654456,0.016388874985706636,henan_north,joint
43.47481256590456,24.97632094896195,25.098559538079325,28.634376858095724,0.042735247095418316,5.454106353784635,47.84369237318808,15.283294205938486,0.13074058234870628,10.865550025387575,153.83326205691782,42.90355115575958,0.23776071158627268,henan_north,joint
43.551568379378104,68.52035898998426,13.95443290176465,30.52608121365416,19.38593902312836,75.66748607765932,61.3371948675066,97.13111125366602,0.7430060667930279,18.04515829666385,424.38836196588244,103.53878820600919,0.026180894838690967,henan_north,joint
45.91313558149185,16.378909252274454,0.4930857900235337,30.709458683224128,9.823128538509524,8.556264762865156,24.122944758475036,13.906024024462555,0.10153066506060354,11.180567814701035,125.6887992772716,61.03620105730867,0.449422470595983,henan_north,joint
27.664089731086673,18.689286759335772,15.20495357286338,32.581363681428286,3.184582881719864,1.8511548148579777,16.48173688306588,16.951917705675477,0.8378783586022187,12.302350566532287,299.18189545160055,45.027034514204225,0.3786183982696337,henan_north,joint
27.49615528207383,18.689286759335772,1.870547873519044,32.59143707747685,19.33470295636944,1.8511548148579777,13.377625501037667,49.322011607528445,0.8136023472385947,14.34568929189399,305.3273662455794,50.107656752716004,0.15842176866818858,henan_north,joint
45.91313558149185,16.378909252274454,0.5913376618605043,30.709458683224128,11.979567536397603,1.9434120636955363,17.211221927053206,13.906024024462555,0.10153066506060354,12.356849956018818,135.68879927727158,64.08543268230287,0.30292475717044115,henan_north,joint
43.56100246265461,16.369898801687288,14.773316207918569,30.743786657882605,19.04585136930852,12.955687803367814,63.256257293491046,45.18835673045227,0.7193058462621589,16.213067218501603,355.0,53.27001284759448,0.07688961233176791,henan_north,joint
27.584498944717218,18.86369333314605,1.8318911815843713,4.654016077658532,9.78471884000679,8.813466340789287,25.19045109781905,49.30493268727475,0.7292823613265943,11.424825549688387,203.09376244181956,45.626103444013744,0.32956540440458554,henan_north,joint
43.0803244643826,24.97632094896195,25.098559538079325,32.276412634392244,23.128717967874405,6.668509875484468,47.78804286496453,15.277643932771092,0.11978873945772463,12.533224630549086,173.90493275597606,57.10292231062253,0.22057712907604485,henan_north,joint
9.183057941074866,69.66607013959829,29.296239499060533,30.697599085005212,1.1606224459586512,4.100712127085494,50.05601473342652,15.277643932771092,0.14154653415980128,11.497275144565059,163.63196072950035,51.424232793250255,0.25428490921447083,henan_north,joint
9.183057941074866,20.64300505604306,29.296239499060533,38.03205904884193,1.1485141297306578,3.2342736179889293,50.05601473342652,15.277643932771092,0.7406849579262598,15.140435790118449,331.6616462133634,48.41071326264567,0.1537788097118714,henan_north,joint
59.61545429030229,26.52868690582439,2.5640765217653563,38.3087318163262,24.84525361430088,6.709821101450963,65.01658789866363,61.03529344946229,0.13093147795425403,13.73683767495485,195.9238737778882,69.2395539685516,0.18395116064090442,henan_north,joint
43.10883479720277,17.614170438012692,18.29000672509043,33.08360553332933,17.47166335805656,75.66748607765932,28.701526465277798,97.77430912726797,0.216116451490744,17.06635528112644,338.0921200091137,92.3784798746094,0.09549308265431562,henan_north,joint
59.07537679374251,32.66623937701093,26.058415177730435,28.819051886914806,25.77964270642916,1.947252154928339,61.80012988936226,97.29410357542164,0.13093147795425403,16.01569937234631,253.7200299094273,86.73607752343625,0.12919193207993285,henan_north,joint
45.74413191551458,17.733790745135412,22.268557003408894,30.10259796955433,17.47166335805656,59.40692908886162,15.50731756011596,97.77430912726797,0.7131286269052194,17.541092649728597,396.97283589855874,78.51274283642127,0.025108629112462,henan_north,joint
35.60232631326879,20.549530283070418,22.268557003408894,30.10259796955433,17.47166335805656,60.355158351421906,15.50731756011596,97.77430912726797,0.7131286269052194,17.609894557079013,376.97483589855875,104.93894550334554,0.029618172703212747,henan_north,joint
43.551568379378104,68.52035898998426,15.672144252795754,30.52608121365416,19.38593902312836,75.66748607765932,61.3371948675066,97.13111125366602,0.7191812140391137,18.002718942096045,414.79325589944773,97.93240314694586,0.031189212449264064,henan_north,joint
11.201355001847986,18.689286759335772,0.10972691104444665,38.13446471366234,19.33470295636944,1.8511548148579777,13.140809570681427,60.84014957268548,0.8120876062645747,16.29283251985336,281.9121154361883,112.21400838711779,0.05798967768947938,henan_north,joint
10.810441015556886,18.689286759335772,0.10903357924486379,38.033341854742524,18.782008465080125,15.521127254935635,49.02990641559434,60.808915355851795,0.8033934387353567,16.048527827931952,277.6945905138179,122.79873163188708,0.03237519840786191,henan_north,joint
54.20463751553663,66.87999862062895,15.17875683820019,30.53607923589992,0.8042866605306767,75.37828850747545,16.377700926347025,15.277643932771092,0.10748019193069464,13.033322082283936,193.5269927519747,64.48989997822581,0.16834801724319304,henan_north,joint
59.07537679374251,14.63838690260443,26.466736652311276,28.819051886914806,25.677871838182828,1.947252154928339,63.48330053062219,56.030815978281744,0.13093147795425403,13.865329826001451,185.95746812994133,69.73326605456998,0.18221143569388878,henan_north,joint
3.2594448486289593,14.246119847714711,5.3286393422582625,79.50123815377907,11.736563677623726,5.082145029659673,63.44552496242079,46.55269720691457,0.7293218603670183,12.574856197433618,380.63896743303167,47.6524361616798,0.2049643654422985,henan_north,joint
5.684590833260389,12.144543548157984,1.2810370741085126,30.70961265262241,11.979567536397603,1.9434120636955363,17.211221927053206,13.428768397774736,0.8793609666913735,14.783126940067842,210.0,52.10796331876266,0.04637752520135521,henan_north,joint
10.873244906136822,18.689286759335772,24.405263358852444,31.18783369427123,18.782008465080125,15.521127254935635,49.02990641559434,76.89355076700728,0.8033934387353567,16.858492539331934,348.08377154145364,102.1395268747046,0.048973853779609014,henan_north,joint
59.67608863281653,26.52868690582439,26.466736652311276,31.463223655854907,25.80823470863393,6.709821101450963,65.01658789866363,77.11992886074586,0.13093147795425403,15.707020543349355,229.18387126611756,65.78749968062513,0.13997757832901814,henan_north,joint
43.10883479720277,19.074176878030055,18.27447299578307,41.07546752208551,17.410410837552497,15.694929643599352,29.30409891746873,99.99251427964866,0.1959176383581055,16.607041547222416,291.495444204142,90.0386558932198,0.10217754883860346,henan_north,joint
43.10883479720277,16.344089756046458,18.27447299578307,41.07546752208551,17.47166335805656,1.9851458519386043,30.109487134232257,99.99251427964866,0.1959176383581055,16.363469349433387,285.54888189527696,88.88540111114074,0.10949393878276971,henan_north,joint
12.56272491304358,28.1601116110439,21.6847827388606,32.9835259784607,18.711083444023647,59.55748958380035,28.701526465277798,98.40187899407395,0.20482472825415526,17.008293017650185,323.17996041042545,91.57254281880685,0.0960798771103827,henan_north,joint
35.60232631326879,24.157854848290373,22.268557003408894,30.10259796955433,17.47166335805656,7.615116677183941,15.50731756011596,97.77430912726797,0.7131286269052194,17.205865984310154,396.1544123200285,71.37863458162118,0.04626990174286968,henan_north,joint
59.952447305327716,26.52868690582439,26.466736652311276,28.83248694407515,26.509990584686502,6.775381089304897,65.01658789866363,77.11992886074586,0.13093147795425403,15.707200292514624,229.18387160159938,66.30465710941253,0.1399888594223837,henan_north,joint
1.4247411251621962,32.90950027845777,20.24717211302995,18.98875868179192,78.08995369409541,26.150776420306716,45.02847311854763,97.78617562175954,0.5,17.28917707256447,416.6890988720641,83.98309227051561,0.00883890887056877,henan_north,fixed_split_alpha_0.50
