site_id,soil,year,strategy,dry_yield_t_ha,irrigation_mm,irrigation_events,deep_perc_mm,runoff_mm,et_mm
beijing_plain,sandy_loam,1981,rainfed,11.820212989558952,0.0,0,0.0,10.691669252205251,510.0641187416004
beijing_plain,sandy_loam,1981,full_irrigation,14.103748451065261,629.5802987371627,106,255.90347314491888,51.61549092709646,742.2061377233825
beijing_plain,sandy_loam,1981,fixed_interval_14d,13.807392223076029,203.21035678303903,9,32.02687403303249,12.18275999123949,595.4050213416901
beijing_plain,sandy_loam,1981,threshold_30pct,14.017833354643198,241.97711700225642,11,75.5127101063417,16.11367535614817,628.8757753326345
beijing_plain,sandy_loam,1981,threshold_40pct,13.830557473294526,165.593,7,45.263066289006225,13.085065499430758,585.769912004431
beijing_plain,sandy_loam,1981,threshold_50pct,13.717775070796986,125.0,5,28.975231432448147,12.848687745825105,561.7011246145948
beijing_plain,sandy_loam,1981,threshold_60pct,13.632047214893241,100.0,4,8.156087404316812,13.331601297676876,557.0373550908744
beijing_plain,sandy_loam,1981,critical_stage,13.618862053524396,150.0,6,58.17203280553307,13.331601297676876,557.0214096896581
beijing_plain,sandy_loam,1982,rainfed,13.815498685120119,0.0,0,108.67511895139336,48.1144623358563,497.7289527065428
beijing_plain,sandy_loam,1982,full_irrigation,14.10942399792402,523.1216232255896,92,389.1490327907816,89.92071496931575,671.6556968208674
beijing_plain,sandy_loam,1982,fixed_interval_14d,13.982461299976206,135.5403551020961,9,187.78525878303304,48.3693487581434,536.0133104767315
beijing_plain,sandy_loam,1982,threshold_30pct,14.034945794149195,143.4931632350319,7,187.50347801219868,48.49170867858255,562.0165105380431
beijing_plain,sandy_loam,1982,threshold_40pct,13.943402308995148,68.131,3,150.54072039100174,48.479453998295654,523.629359604495
beijing_plain,sandy_loam,1982,threshold_50pct,13.888992670539636,43.131,2,134.36237146481344,48.1144623358563,515.1727001931226
beijing_plain,sandy_loam,1982,threshold_60pct,13.815498685120119,0.0,0,108.67511895139336,48.1144623358563,497.7289527065428
beijing_plain,sandy_loam,1982,critical_stage,13.805812255908148,25.0,1,133.67237406861796,48.1172072186317,497.7289527065428
beijing_plain,sandy_loam,1983,rainfed,9.739061633251898,0.0,0,20.915486464579168,12.039867005914008,543.1143473822603
beijing_plain,sandy_loam,1983,full_irrigation,14.143488964984353,586.7691603036511,100,238.19984337599706,21.81660620854381,757.9429054092951
beijing_plain,sandy_loam,1983,fixed_interval_14d,13.55657422882127,220.84725109014536,10,20.915486464579168,15.623916726119603,668.9374374147178
beijing_plain,sandy_loam,1983,threshold_30pct,14.102951733380634,276.10299608466835,12,35.420003747946495,12.852438376808541,688.0293316679761
beijing_plain,sandy_loam,1983,threshold_40pct,14.073202014765185,245.7170682194932,10,26.698149776764733,12.667373419643257,674.4524639911049
beijing_plain,sandy_loam,1983,threshold_50pct,14.002737241776469,200.0,8,20.915486464579168,12.6434819818583,654.4598855195675
beijing_plain,sandy_loam,1983,threshold_60pct,13.966357632490586,150.0,6,20.915486464579168,12.064137165656316,647.830003363591
beijing_plain,sandy_loam,1983,critical_stage,13.91651431937673,225.0,9,24.340864184239305,13.024692199440992,647.8332213243824
beijing_plain,sandy_loam,1984,rainfed,14.009945153140501,0.0,0,3.1784133061068585,62.83029895679885,570.7527463143209
beijing_plain,sandy_loam,1984,full_irrigation,14.156187937595778,538.060076783147,101,322.6767998213593,103.3985144591039,689.9962550747038
beijing_plain,sandy_loam,1984,fixed_interval_14d,14.084713081793595,207.2398571277095,10,98.99387593204226,85.4852269874876,601.6965984693361
beijing_plain,sandy_loam,1984,threshold_30pct,14.117533767261227,205.94882271772974,9,100.97218863772068,79.34040042856911,609.2837317440515
beijing_plain,sandy_loam,1984,threshold_40pct,14.089818927501373,161.21613867897165,7,61.511986174451465,79.45767399462503,603.8939766025067
beijing_plain,sandy_loam,1984,threshold_50pct,14.03909528574773,75.0,3,11.210709415102734,74.45338425716008,573.9483465474518
beijing_plain,sandy_loam,1984,threshold_60pct,14.009986098894682,25.0,1,3.1784133061068585,65.95705496279581,570.7527463143209
beijing_plain,sandy_loam,1984,critical_stage,13.997005302877733,125.0,5,61.009252550036756,76.86237890821648,570.7758666343583
beijing_plain,sandy_loam,1985,rainfed,14.083632672677759,0.0,0,187.35330002295194,68.82016445895374,501.72986517219096
beijing_plain,sandy_loam,1985,full_irrigation,14.159290047892016,375.2563346321048,84,436.7638245495282,106.76887455553415,585.3282653734589
beijing_plain,sandy_loam,1985,fixed_interval_14d,14.115398967003074,122.08502796304958,8,274.08937271100706,78.1192523123894,523.6522110281959
beijing_plain,sandy_loam,1985,threshold_30pct,14.124231998316892,89.91078305228976,4,250.27761954285103,70.78750797665965,526.7489851868756
beijing_plain,sandy_loam,1985,threshold_40pct,14.07797344806513,25.0,1,211.16262341598045,69.15042572501588,502.5902805131002
beijing_plain,sandy_loam,1985,threshold_50pct,14.069470689723696,25.0,1,211.76837024590282,69.40509423600285,501.72986517219096
beijing_plain,sandy_loam,1985,threshold_60pct,14.083632672677759,0.0,0,187.35330002295194,68.82016445895374,501.72986517219096
beijing_plain,sandy_loam,1985,critical_stage,14.064537437802135,50.0,2,237.2548201283166,68.91905469643763,501.72945482934233
beijing_plain,sandy_loam,1986,rainfed,13.36817400401741,0.0,0,113.10285441811911,21.64475724245964,498.2390578503877
beijing_plain,sandy_loam,1986,full_irrigation,14.192654029031322,504.4193465492057,85,378.03669175832994,81.46394763704001,677.4883263249121
beijing_plain,sandy_loam,1986,fixed_interval_14d,14.006123226794786,122.97499008968647,8,150.6915618231575,56.455506563340066,548.7410313810949
beijing_plain,sandy_loam,1986,threshold_30pct,14.12310506714114,163.7709021497865,8,198.94578556960496,19.676135228627277,578.0804874084421
beijing_plain,sandy_loam,1986,threshold_40pct,14.000978851348838,118.142,5,175.30618486655774,32.57529140414037,543.1920297861898
beijing_plain,sandy_loam,1986,threshold_50pct,13.938683195766014,93.142,4,158.35213499777163,31.65177294647081,536.0695981126455
beijing_plain,sandy_loam,1986,threshold_60pct,13.825501629780334,50.0,2,142.20678467781585,28.11655091558934,512.6081704634827
beijing_plain,sandy_loam,1986,critical_stage,13.82636099136907,100.0,4,165.11994243669795,55.20482946912918,512.6067341510607
beijing_plain,sandy_loam,1987,rainfed,14.058266775545919,0.0,0,197.2933109248163,54.440532663178935,554.3222734007763
beijing_plain,sandy_loam,1987,full_irrigation,14.192102839834822,447.45167995450925,82,487.3384211376192,98.72559594776757,662.1327469259318
beijing_plain,sandy_loam,1987,fixed_interval_14d,14.121999698971129,130.51947325586352,7,302.4687622196209,58.89458848924119,575.212239535773
beijing_plain,sandy_loam,1987,threshold_30pct,14.161332345526128,54.4903252703548,3,225.92861868520527,54.54265923915052,580.0751643347705
beijing_plain,sandy_loam,1987,threshold_40pct,14.119701618025097,45.04798576247782,2,221.3279546412384,57.735503569967406,572.0406445400436
beijing_plain,sandy_loam,1987,threshold_50pct,14.058266775545919,0.0,0,197.2933109248163,54.440532663178935,554.3222734007763
beijing_plain,sandy_loam,1987,threshold_60pct,14.058266775545919,0.0,0,197.2933109248163,54.440532663178935,554.3222734007763
beijing_plain,sandy_loam,1987,critical_stage,14.058266775545919,25.0,1,219.20330762441455,57.53053596358058,554.3222734007763
beijing_plain,sandy_loam,1988,rainfed,12.904243945829233,0.0,0,96.48097041153471,35.85388703501776,470.6012376092982
beijing_plain,sandy_loam,1988,full_irrigation,14.233416311091538,475.38076573664785,86,369.5028085948653,51.941373218734824,626.1409510044416
beijing_plain,sandy_loam,1988,fixed_interval_14d,14.11723914513828,156.35464269249232,8,178.91192305803347,36.94776837361764,520.5330336833532
beijing_plain,sandy_loam,1988,threshold_30pct,14.195729199600677,192.27695137730566,9,208.08640508825954,36.936249050841425,550.2534007338095
beijing_plain,sandy_loam,1988,threshold_40pct,14.013558451948509,116.028,5,181.35563930499848,36.17568344155883,501.4957807490473
beijing_plain,sandy_loam,1988,threshold_50pct,14.065216698196387,94.178,4,158.4760293803552,35.86051064209586,502.84056347315357
beijing_plain,sandy_loam,1988,threshold_60pct,13.92977709247988,75.0,3,153.9491987356841,38.507919421712,485.54198533820863
beijing_plain,sandy_loam,1988,critical_stage,13.922721616846383,125.0,5,205.01460476364215,37.45737248905958,485.52712624290297
beijing_plain,sandy_loam,1989,rainfed,13.275148759272868,0.0,0,4.408364854133309,36.00432647540239,511.20479430321575
beijing_plain,sandy_loam,1989,full_irrigation,14.25911868636776,564.2620455279966,97,255.63654144687752,60.36780256609076,693.6705352094019
beijing_plain,sandy_loam,1989,fixed_interval_14d,14.197063876684059,206.083,9,40.832133336550925,43.34052361489543,574.2841024136328
beijing_plain,sandy_loam,1989,threshold_30pct,14.205186679502436,221.57654229796427,10,87.03081254650454,37.782906834884734,598.122805399626
beijing_plain,sandy_loam,1989,threshold_40pct,14.053774935626372,140.43099999999998,6,69.88844627668894,45.71485405257571,550.788921837431
beijing_plain,sandy_loam,1989,threshold_50pct,14.017891935958666,100.0,4,52.76456668579486,38.068672210968245,535.1279832699324
beijing_plain,sandy_loam,1989,threshold_60pct,14.029928317793148,75.0,3,29.329937086118328,37.38375434337155,534.2475307372057
beijing_plain,sandy_loam,1989,critical_stage,13.990384983494861,150.0,6,77.6466651581461,39.18148993945203,534.5318273854527
beijing_plain,sandy_loam,1990,rainfed,14.075430291471491,0.0,0,233.34788438997356,44.832088911349764,550.9763999689047
beijing_plain,sandy_loam,1990,full_irrigation,14.263559623501829,409.4470352561386,81,473.04325659751544,93.34422196220383,672.0704875092785
beijing_plain,sandy_loam,1990,fixed_interval_14d,14.162205577239678,137.2616831545264,8,337.74138898448615,57.508077775962796,571.1685896643052
beijing_plain,sandy_loam,1990,threshold_30pct,14.223190894253715,99.59894678398068,5,291.11294979071624,45.05029169437014,592.5920785691222
beijing_plain,sandy_loam,1990,threshold_40pct,14.139769740421924,66.282,3,284.6328546547475,45.44604676873866,565.3594718467419
beijing_plain,sandy_loam,1990,threshold_50pct,14.083907513696406,25.0,1,258.17700483148184,45.01383257923929,550.9655358595069
beijing_plain,sandy_loam,1990,threshold_60pct,14.075430291471491,0.0,0,233.34788438997356,44.832088911349764,550.9763999689047
beijing_plain,sandy_loam,1990,critical_stage,14.077487299433614,50.0,2,281.2395415792805,46.94275969064467,550.9740720003028
beijing_plain,sandy_loam,1991,rainfed,14.127054504413506,0.0,0,32.50960839923329,32.67318632895562,537.3799015303982
beijing_plain,sandy_loam,1991,full_irrigation,14.257109659021394,494.5081684228571,91,296.09623647682724,46.46520618982084,667.8551961121539
beijing_plain,sandy_loam,1991,fixed_interval_14d,14.181467806242148,183.85133661631556,10,111.69553970143926,35.98807761536446,564.630354314841
beijing_plain,sandy_loam,1991,threshold_30pct,14.226749653159878,138.91112978635738,7,92.59210978064374,33.98490751519798,591.5972537986625
beijing_plain,sandy_loam,1991,threshold_40pct,14.144853248607712,40.434,2,57.488738218441,32.99025111380702,552.5177069263366
beijing_plain,sandy_loam,1991,threshold_50pct,14.127054504413506,0.0,0,32.50960839923329,32.67318632895562,537.3799015303982
beijing_plain,sandy_loam,1991,threshold_60pct,14.127054504413506,0.0,0,32.50960839923329,32.67318632895562,537.3799015303982
beijing_plain,sandy_loam,1991,critical_stage,14.103731713870902,50.0,2,81.27465781884436,33.83787988541107,537.4501585542798
beijing_plain,sandy_loam,1992,rainfed,12.703430848829392,0.0,0,4.4477595120303866,19.345330308008375,498.0354432813253
beijing_plain,sandy_loam,1992,full_irrigation,14.277988141668802,510.05062527196185,95,290.0109756288956,43.727516202856215,664.7392790103438
beijing_plain,sandy_loam,1992,fixed_interval_14d,14.236583353609577,171.76355888292642,9,91.24478715082873,20.772147197030563,556.1747818426078
beijing_plain,sandy_loam,1992,threshold_30pct,14.199846349228455,196.886,9,139.7617733631389,22.55119794833307,558.6243324704349
beijing_plain,sandy_loam,1992,threshold_40pct,14.13612497345152,140.53300000000002,6,101.47036310453397,19.928000752056377,543.1859399253165
beijing_plain,sandy_loam,1992,threshold_50pct,14.11341440941079,100.0,4,68.13683401731204,24.058022113319133,531.8564476512757
beijing_plain,sandy_loam,1992,threshold_60pct,14.113263987906317,75.0,3,48.31643344263801,20.317216103462343,530.4176542358065
beijing_plain,sandy_loam,1992,critical_stage,14.057491572788434,150.0,6,122.33998802594263,21.11077002490544,530.6005457310588
beijing_plain,sandy_loam,1993,rainfed,13.85381217555598,0.0,0,0.0,13.643398328707065,488.13881446726856
beijing_plain,sandy_loam,1993,full_irrigation,14.307657845430892,514.5097700709465,93,287.7900740404359,27.688101915490112,657.8515431449059
beijing_plain,sandy_loam,1993,fixed_interval_14d,14.146755770456938,165.8009030019112,9,79.90889984037855,17.782964202094746,527.5909674778701
beijing_plain,sandy_loam,1993,threshold_30pct,14.226248544365397,142.03039656559685,7,60.237463636037745,13.32959644553122,548.1984132245914
beijing_plain,sandy_loam,1993,threshold_40pct,14.02966331426684,91.959,4,44.319019531086994,14.6770032416069,512.6980539678696
beijing_plain,sandy_loam,1993,threshold_50pct,14.018678802058872,70.164,3,28.677124374352037,13.532040300285907,507.6899120659254
beijing_plain,sandy_loam,1993,threshold_60pct,13.877133919724674,25.0,1,2.2314816938634916,13.97008371874317,488.53351132795683
beijing_plain,sandy_loam,1993,critical_stage,13.877108064936891,75.0,3,50.677221267952525,15.524734544638637,488.53312092797233
beijing_plain,sandy_loam,1994,rainfed,12.651341587849547,0.0,0,245.65240577871313,67.60200706458095,473.50291738235074
beijing_plain,sandy_loam,1994,full_irrigation,14.33133956828743,462.0781807028794,85,460.0735167557916,119.18146503315256,638.7941331910112
beijing_plain,sandy_loam,1994,fixed_interval_14d,14.127712127874982,113.63774056588059,6,285.5778232535916,70.64348915975873,519.9920938386902
beijing_plain,sandy_loam,1994,threshold_30pct,14.254860352648112,207.25485378497467,9,335.9431261984082,107.2347190091894,549.0736988047447
beijing_plain,sandy_loam,1994,threshold_40pct,14.169946873935157,141.995,6,332.68643082489035,69.8333259809179,524.4719334215595
beijing_plain,sandy_loam,1994,threshold_50pct,14.067922227634647,100.0,4,315.0600212531996,70.55953676688723,499.377132207281
beijing_plain,sandy_loam,1994,threshold_60pct,14.014706295880249,75.0,3,294.37230816862876,67.76413388811993,497.860248170619
beijing_plain,sandy_loam,1994,critical_stage,14.016384336122618,125.0,5,340.0601174827391,72.08046189689294,497.85611084773575
beijing_plain,sandy_loam,1995,rainfed,14.180193203723851,0.0,0,165.17871128114763,35.097020049427094,479.47017497165933
beijing_plain,sandy_loam,1995,full_irrigation,14.341233734278273,461.9882274162281,85,453.2100401037327,71.67008339802109,616.8540102170832
beijing_plain,sandy_loam,1995,fixed_interval_14d,14.261397283336567,138.1885550086541,8,268.91090598382544,39.15213915166713,509.8714161754617
beijing_plain,sandy_loam,1995,threshold_30pct,14.28407689218484,125.477,6,245.63070630994244,35.45742487675894,524.1347751155326
beijing_plain,sandy_loam,1995,threshold_40pct,14.22183487290703,65.017,3,208.32069081395716,37.47612026826232,498.9660952200146
beijing_plain,sandy_loam,1995,threshold_50pct,14.191463182945634,25.0,1,187.92545820735862,35.76849344343459,481.0519546514408
beijing_plain,sandy_loam,1995,threshold_60pct,14.179052360329388,25.0,1,177.0226308075882,48.2670726570024,479.45620283764345
beijing_plain,sandy_loam,1995,critical_stage,14.162291533933569,50.0,2,201.94047189981205,48.2670726570024,479.5383617454196
beijing_plain,sandy_loam,1996,rainfed,12.719613296732518,0.0,0,111.62442415520516,87.54460690252664,466.53722002118514
beijing_plain,sandy_loam,1996,full_irrigation,14.327986089114859,491.56247372389305,84,409.74746089450355,96.16082278111524,642.443031238871
beijing_plain,sandy_loam,1996,fixed_interval_14d,14.253572535969793,175.55929596534168,9,218.65437104232916,87.92670399902705,531.1941030067396
beijing_plain,sandy_loam,1996,threshold_30pct,14.259697387817889,207.69114232642661,9,245.22555913210988,89.92645822518725,537.6233834238708
beijing_plain,sandy_loam,1996,threshold_40pct,14.127119016180265,125.0,5,203.17647161960943,87.78170781822071,499.126079016911
beijing_plain,sandy_loam,1996,threshold_50pct,14.103487337194187,100.0,4,184.035581324937,87.7900600671776,493.2586170626266
beijing_plain,sandy_loam,1996,threshold_60pct,14.065662050452051,75.0,3,161.25150679073744,87.54816809395864,491.28458357004513
beijing_plain,sandy_loam,1996,critical_stage,14.046608693249528,150.0,6,234.74623178759543,89.07294773477653,491.2650789323693
beijing_plain,sandy_loam,1997,rainfed,8.942238875559415,0.0,0,1.9144266566766397,2.4048702358566083,493.8246579709123
beijing_plain,sandy_loam,1997,full_irrigation,14.335156567672783,649.4448340830932,104,176.5589242605593,9.587105559079454,775.3568897003332
beijing_plain,sandy_loam,1997,fixed_interval_14d,13.388916816358817,231.6023370529903,10,3.608013208840302,2.9023587410358074,640.1538963641553
beijing_plain,sandy_loam,1997,threshold_30pct,14.284204082957274,322.63949235592065,14,9.423164906521642,3.0239080899032755,687.9851440368407
beijing_plain,sandy_loam,1997,threshold_40pct,14.208630274749815,264.0655359288844,11,6.937861516846752,2.3918282737649426,661.9881728842913
beijing_plain,sandy_loam,1997,threshold_50pct,14.175127085692536,221.709,9,3.0524454127962777,2.37695402378766,646.0338692644073
beijing_plain,sandy_loam,1997,threshold_60pct,14.090021387362372,175.0,7,1.9144266566766397,2.009163989710056,622.8531248589127
beijing_plain,sandy_loam,1997,critical_stage,14.020750836389324,250.0,10,1.9144266566766397,3.0239080899032755,622.8445240058882
beijing_plain,sandy_loam,1998,rainfed,14.245554863664289,0.0,0,22.814800883325212,8.882199724591569,546.1112697907422
beijing_plain,sandy_loam,1998,full_irrigation,14.388611410274368,489.4045856006097,90,313.66929127177286,36.440719512541136,663.825763270979
beijing_plain,sandy_loam,1998,fixed_interval_14d,14.333221150177234,173.46725781782027,8,108.53957111189393,14.40263363616253,581.2476832329874
beijing_plain,sandy_loam,1998,threshold_30pct,14.327228363805936,87.253,4,89.4409000926228,15.424220137544022,560.1961501684921
beijing_plain,sandy_loam,1998,threshold_40pct,14.254132271043357,50.0,2,63.645835373671204,17.10712512518192,547.0553098998057
beijing_plain,sandy_loam,1998,threshold_50pct,14.245602967758437,25.0,1,42.531532965314526,14.165794353728437,546.1109430796159
beijing_plain,sandy_loam,1998,threshold_60pct,14.245554863664289,0.0,0,22.814800883325212,8.882199724591569,546.1112697907422
beijing_plain,sandy_loam,1998,critical_stage,14.24683293137526,50.0,2,69.01324762557064,12.686624794793923,546.1083979782943
beijing_plain,sandy_loam,1999,rainfed,10.384142936238952,0.0,0,4.5518810745571665,0.5355775101061687,512.8108470792685
beijing_plain,sandy_loam,1999,full_irrigation,14.438219875047817,605.7954300980007,99,195.7532822460772,10.61547030962847,734.9072826146271
beijing_plain,sandy_loam,1999,fixed_interval_14d,14.342482556423679,231.59350107607102,10,27.281862957581748,3.411962189515143,630.1005885828304
beijing_plain,sandy_loam,1999,threshold_30pct,14.399702104447554,294.6279443900114,13,14.666235226319356,4.1991030460459156,656.649016763529
beijing_plain,sandy_loam,1999,threshold_40pct,14.359362888757802,216.921,9,8.511324607623983,1.4145714460972219,629.8224851851495
beijing_plain,sandy_loam,1999,threshold_50pct,14.289615208616276,175.0,7,4.5518810745571665,0.5642259514205331,612.6498865463152
beijing_plain,sandy_loam,1999,threshold_60pct,14.289282570010357,150.0,6,4.5518810745571665,2.2973689090058538,610.4240427184355
beijing_plain,sandy_loam,1999,critical_stage,14.239191637708744,225.0,9,4.5518810745571665,0.8635983998720301,610.4098713362274
beijing_plain,sandy_loam,2000,rainfed,12.997470580811234,0.0,0,15.33511073490613,41.6592129175721,560.3958227014
beijing_plain,sandy_loam,2000,full_irrigation,14.455119722906534,577.7184701034731,97,341.7459659797814,74.4603204314501,734.9028095619278
beijing_plain,sandy_loam,2000,fixed_interval_14d,14.233897068665229,176.45154425564223,9,83.87114885213487,56.33324794883617,617.6816337647108
beijing_plain,sandy_loam,2000,threshold_30pct,14.390627402580215,257.80896468879934,12,140.41617232399153,55.91767576117816,654.1309828018923
beijing_plain,sandy_loam,2000,threshold_40pct,14.373202441457789,184.73298127480234,8,91.02499446959226,50.61921777410632,635.7446352293666
beijing_plain,sandy_loam,2000,threshold_50pct,14.308581608280413,125.0,5,64.34871240055784,50.560059867943274,602.7470939297616
beijing_plain,sandy_loam,2000,threshold_60pct,14.275276218672252,100.0,4,43.800795162460545,48.06634982052279,600.7887212152793
beijing_plain,sandy_loam,2000,critical_stage,14.273626336777467,175.0,7,115.0390749243571,51.83941979724945,600.7773714766561
beijing_plain,sandy_loam,2001,rainfed,13.696335817623643,0.0,0,36.09791355284966,18.404874510136697,513.7522423817304
beijing_plain,sandy_loam,2001,full_irrigation,14.47214645176708,563.6580347468239,97,293.82341148929834,54.04315562201144,732.0243559210421
beijing_plain,sandy_loam,2001,fixed_interval_14d,14.16117273722515,187.54311651728784,9,111.26907333673462,27.959384327905013,565.005588452728
beijing_plain,sandy_loam,2001,threshold_30pct,14.36888754328353,180.8224897890569,8,111.45444247462373,20.698712009141197,603.7086331501494
beijing_plain,sandy_loam,2001,threshold_40pct,14.025714258986119,75.0,3,79.7662055011945,19.035525795975552,544.453299147628
beijing_plain,sandy_loam,2001,threshold_50pct,13.906051137747317,50.0,2,70.14674998371021,19.409497451858776,528.6987830092289
beijing_plain,sandy_loam,2001,threshold_60pct,13.800414250742023,25.0,1,54.61719289333148,18.789612391843175,519.848225159602
beijing_plain,sandy_loam,2001,critical_stage,13.800414250742023,50.0,2,65.32238797586203,19.868684709393293,519.848225159602
beijing_plain,sandy_loam,2002,rainfed,13.954795654366302,0.0,0,0.0,2.778359256051804,513.1440226597603
beijing_plain,sandy_loam,2002,full_irrigation,14.462101097493573,572.2978030695836,103,240.40412751611706,21.286282232161984,695.5146348797032
beijing_plain,sandy_loam,2002,fixed_interval_14d,14.258553913484148,183.86165440272768,9,22.868669471497345,5.996340468642148,548.7782513550058
beijing_plain,sandy_loam,2002,threshold_30pct,14.377613631936407,205.5449526090673,9,40.208335301154804,8.508906415166617,584.3824509642482
beijing_plain,sandy_loam,2002,threshold_40pct,14.220333331173363,118.339,5,7.703940662532781,6.243035887000835,547.8121097059002
beijing_plain,sandy_loam,2002,threshold_50pct,14.050386702862388,50.0,2,0.0,3.594507880737221,518.3828215383563
beijing_plain,sandy_loam,2002,threshold_60pct,13.963573054031736,25.0,1,0.0,2.6830440762442413,513.6750168740092
beijing_plain,sandy_loam,2002,critical_stage,13.946828410449962,100.0,4,7.9581100038546015,5.92161319363861,513.6750168740092
beijing_plain,sandy_loam,2003,rainfed,11.265421678943746,0.0,0,0.0,0.7867894396134663,549.0797518774048
beijing_plain,sandy_loam,2003,full_irrigation,14.486902032499872,558.5151319865548,100,206.61711887924267,17.990190115352636,724.8811536882926
beijing_plain,sandy_loam,2003,fixed_interval_14d,14.506853080295295,199.67056552754053,10,0.0,1.2509139838654328,635.6318575367942
beijing_plain,sandy_loam,2003,threshold_30pct,14.45711523605945,225.279,10,2.007497454974298,0.8899845196446772,647.1085349250792
beijing_plain,sandy_loam,2003,threshold_40pct,14.439713647054841,190.27100000000002,8,0.41759857541769657,2.577683701305928,636.5473550552796
beijing_plain,sandy_loam,2003,threshold_50pct,14.43031591970376,150.0,6,0.0,1.7671721444076036,619.9360305964258
beijing_plain,sandy_loam,2003,threshold_60pct,14.437271565662957,125.0,5,0.0,5.851469842630739,619.9538009832967
beijing_plain,sandy_loam,2003,critical_stage,14.386878031190196,175.0,7,0.0,0.8060052987425775,619.9532989005589
beijing_plain,sandy_loam,2004,rainfed,14.005853225326367,0.0,0,0.0,8.093840424022586,507.0752292137648
beijing_plain,sandy_loam,2004,full_irrigation,14.519350155060204,544.081908928801,96,293.3152977407961,45.77955814166026,691.2314576659611
beijing_plain,sandy_loam,2004,fixed_interval_14d,14.356853130000756,216.01820375283654,10,143.14006109333036,20.99345481198102,545.1958074316874
beijing_plain,sandy_loam,2004,threshold_30pct,14.436640932127773,148.85768601806345,7,63.08267182808882,9.091589144476977,575.9100213594056
beijing_plain,sandy_loam,2004,threshold_40pct,14.312199099597358,89.941,4,37.368166449358874,8.790441665487151,543.0089881990618
beijing_plain,sandy_loam,2004,threshold_50pct,14.205898174637577,50.0,2,21.735333806954127,8.790441665487151,518.7008208414667
beijing_plain,sandy_loam,2004,threshold_60pct,14.165574013929454,50.0,2,22.28531827440673,11.846416925557836,515.0948611139434
beijing_plain,sandy_loam,2004,critical_stage,14.165574013929454,50.0,2,22.28531827440673,11.846416925557836,515.0948611139434
beijing_plain,sandy_loam,2005,rainfed,12.4974193818213,0.0,0,5.12949888035801,7.106018987776617,502.4238359709169
beijing_plain,sandy_loam,2005,full_irrigation,14.530839928043923,549.2179186080126,107,246.50159630425176,34.495772385245026,683.5498771501143
beijing_plain,sandy_loam,2005,fixed_interval_14d,14.483527747572966,221.79119814720593,10,73.99819105517044,9.582758709628042,576.4118958784576
beijing_plain,sandy_loam,2005,threshold_30pct,14.482228223785906,218.2423722590886,10,81.597007495325,13.873126392847402,593.9557718805668
beijing_plain,sandy_loam,2005,threshold_40pct,14.449402102793764,185.3883722590886,8,63.78245879660223,14.04208068403073,578.7473662881064
beijing_plain,sandy_loam,2005,threshold_50pct,14.390877258066554,125.0,5,31.287877774557256,17.99706426297672,546.8985914721168
beijing_plain,sandy_loam,2005,threshold_60pct,14.400084887135145,100.0,4,11.087894656828883,13.781128053531816,546.31451079929
beijing_plain,sandy_loam,2005,critical_stage,14.35188523611126,150.0,6,66.51269559292275,8.356327117438028,546.31451079929
beijing_plain,sandy_loam,2006,rainfed,13.975838290931994,0.0,0,44.06712404128428,14.473973246205317,517.6131659154823
beijing_plain,sandy_loam,2006,full_irrigation,14.542955783223679,506.3842437088837,92,329.774261560372,32.33230775877825,643.4734156581096
beijing_plain,sandy_loam,2006,fixed_interval_14d,14.50262353443328,187.71077171610003,10,108.10911963081281,20.649135800197563,565.7874886627906
beijing_plain,sandy_loam,2006,threshold_30pct,14.503900984619278,174.0706629679226,8,97.77253288699872,17.456361184053996,572.090097697426
beijing_plain,sandy_loam,2006,threshold_40pct,14.43640640810582,118.34100000000001,5,73.28830771371837,15.275619646432597,543.0254014404052
beijing_plain,sandy_loam,2006,threshold_50pct,14.41503328014496,75.0,3,44.06712404128428,15.270041898133481,529.0949567278783
beijing_plain,sandy_loam,2006,threshold_60pct,14.421536440344159,50.0,2,44.06712404128428,14.786661996139673,528.5727921051705
beijing_plain,sandy_loam,2006,critical_stage,14.389224843583738,100.0,4,68.61851647817767,16.057967698440464,528.571844623938
beijing_plain,sandy_loam,2007,rainfed,12.852591681857117,0.0,0,29.100717329524944,3.237471610609145,525.0280389563567
beijing_plain,sandy_loam,2007,full_irrigation,14.566456162967771,621.8111381758662,108,204.3919824282081,20.764308557775333,746.1208403058292
beijing_plain,sandy_loam,2007,fixed_interval_14d,14.428637002417066,230.41639692956494,10,36.80361331195053,5.751307422897334,609.5918470432939
beijing_plain,sandy_loam,2007,threshold_30pct,14.495182875032933,262.5731143616645,12,35.68093746651791,5.42629020289526,634.0812536027117
beijing_plain,sandy_loam,2007,threshold_40pct,14.368593047028712,191.636,8,29.955351227562943,7.000443955324586,588.3175142528446
beijing_plain,sandy_loam,2007,threshold_50pct,14.329778969923565,125.0,5,29.100717329524944,4.684902056563828,566.8452188359383
beijing_plain,sandy_loam,2007,threshold_60pct,14.287958105231379,100.0,4,29.100717329524944,6.016686504550278,565.5077144924965
beijing_plain,sandy_loam,2007,critical_stage,14.267720778942302,175.0,7,29.100717329524944,7.195083981739997,565.5682597583916
beijing_plain,sandy_loam,2008,rainfed,14.254845175768514,0.0,0,23.424489984739832,6.780211361777632,523.6009210990475
beijing_plain,sandy_loam,2008,full_irrigation,14.568414088544174,492.892178090362,97,278.64845456062915,34.95741801600133,652.149780139127
