SMT1,SMT2,SMT3,SMT4,MaxIrr,irrigation_mm,cost,water_loss_mm,yield_t_ha
37.061522838700654,4.541532901623847,30.63529456034008,23.189987846213846,11.484366948848642,11.484366948848642,16.484366948848642,88.41022009903523,14.41644707730317
75.3463142885581,51.82341876709616,29.096489618987782,68.2490219506165,15.300964221480156,98.82457304470842,131.82457304470842,99.83223766460495,14.647674857531342
86.32603027708831,66.9260852192098,32.986715414705934,42.791748894741886,34.5801849592536,188.09280167669004,246.09280167669004,121.86598351035096,14.729320298544383
89.08931412114583,82.01686062076902,32.04972212747285,36.13310208393554,14.151043565986175,244.4141549692443,345.4141549692443,137.89661597860476,14.74364567840092
81.44625032447405,87.07108041536478,33.417214902603746,68.33215648095165,35.00076286621811,233.94261218493142,289.94261218493136,148.60750033721243,14.742594328609112
80.96241210735042,83.84163194460673,11.131324527844756,80.12894968098647,34.56148606094882,229.36938169820215,279.3693816982021,150.39620329191158,14.739712695912152
97.92332688629956,66.70051346332136,23.67841098105152,40.32774538212693,32.92830732223993,210.85511116336966,324.85511116336966,126.62891936335748,14.736677957761463
82.29148230638383,64.3878927307075,30.567626506375714,37.78983425216974,34.4387353602509,163.0545929042863,204.0545929042863,116.90465436354275,14.71981090676859
7.409191059180504,11.533263018092134,26.73622562079811,39.98515422361885,14.080421551316691,5.632168620526676,7.632168620526675,88.18925147313098,14.382113170458798
85.98354176248651,6.319544624852462,34.4996526041887,12.921723186929947,6.766982605748621,132.63285907267297,230.632859072673,92.4384299891314,14.668916824298142
72.15889996670042,1.4670804182080435,30.989920100765108,40.12115044502723,21.003845549408922,54.24659614257622,69.24659614257622,93.86902010199864,14.545231091703991
81.17961439173494,85.8743647149719,13.540339591245798,46.07302525203434,36.66846185760687,235.10841890463297,288.1084189046329,151.68728941483045,14.741140092397535
75.4725918638505,6.773046109371094,30.56439151454975,25.273709618362854,21.767386199090843,75.07675233735708,97.07675233735708,92.5969812978403,14.593006930351311
81.15983642025438,49.344857515839486,27.80545209327894,47.43069652294376,6.9359917257907995,126.23504940939256,217.23504940939256,96.94433477643462,14.666335986581524
