site_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean
henan_north,1981-01-01,4.8,-6.6,0.0,1.49,11.53,11.5,40
henan_north,1981-01-02,2.8,-6.1,0.0,1.45,11.52,11.8,25
henan_north,1981-01-03,4.0,-7.5,0.0,1.45,11.37,10.9,40
henan_north,1981-01-04,3.4,-7.0,0.0,1.57,11.29,14.0,41
henan_north,1981-01-05,1.2,-3.8,0.0,1.32,6.03,16.0,38
henan_north,1981-01-06,4.1,-5.3,0.0,1.18,10.92,10.7,61
henan_north,1981-01-07,6.8,-3.9,0.0,1.36,10.75,13.0,62
henan_north,1981-01-08,9.3,-4.1,0.0,1.49,10.93,12.9,62
henan_north,1981-01-09,8.0,-2.7,0.0,1.62,10.34,18.7,54
henan_north,1981-01-10,8.9,-5.3,0.0,1.69,12.21,10.2,40
henan_north,1981-01-11,11.5,-5.2,0.0,2.33,12.12,16.5,31
henan_north,1981-01-12,13.0,-3.6,0.0,2.73,12.16,18.5,28
henan_north,1981-01-13,11.9,-4.6,0.0,2.25,12.38,13.8,40
henan_north,1981-01-14,9.8,-2.5,0.0,2.11,12.35,26.2,48
henan_north,1981-01-15,0.6,-5.4,0.0,1.0,8.79,24.7,63
henan_north,1981-01-16,4.0,-6.5,0.0,1.39,12.52,9.7,52
henan_north,1981-01-17,6.7,-5.3,0.0,1.58,10.71,19.1,52
henan_north,1981-01-18,5.6,-2.8,0.0,2.13,12.41,23.2,43
henan_north,1981-01-19,4.4,-4.8,0.0,1.52,12.56,13.0,53
henan_north,1981-01-20,2.0,-3.5,1.3,0.85,4.99,12.5,62
henan_north,1981-01-21,2.4,-3.8,0.0,1.17,8.67,17.1,58
henan_north,1981-01-22,0.4,-3.1,0.2,1.08,4.37,11.3,47
henan_north,1981-01-23,1.4,-3.8,4.2,0.61,5.37,12.1,80
henan_north,1981-01-24,1.9,-4.7,0.0,1.3,12.61,15.9,63
henan_north,1981-01-25,-2.2,-6.0,0.2,1.03,9.22,14.1,51
henan_north,1981-01-26,-0.8,-7.2,0.0,0.9,9.49,8.0,60
henan_north,1981-01-27,0.4,-7.7,0.0,1.27,11.77,11.0,53
henan_north,1981-01-28,2.6,-8.1,0.0,1.5,13.96,10.9,52
henan_north,1981-01-29,3.6,-6.7,0.0,1.37,13.1,11.8,63
henan_north,1981-01-30,4.5,-4.8,0.0,1.38,13.84,11.1,68
henan_north,1981-01-31,6.8,-4.3,0.0,1.4,12.64,11.4,70
henan_north,1981-02-01,8.5,-7.4,0.0,1.99,14.56,12.6,46
henan_north,1981-02-02,8.0,-4.9,0.0,2.19,13.78,25.1,43
henan_north,1981-02-03,4.9,-5.6,0.0,1.97,14.76,11.0,39
henan_north,1981-02-04,5.8,-4.1,0.0,1.67,13.29,11.3,51
henan_north,1981-02-05,6.5,-2.8,0.0,1.23,9.5,11.4,65
henan_north,1981-02-06,9.3,-3.6,0.0,1.74,14.37,10.5,69
henan_north,1981-02-07,12.7,-3.6,0.0,2.55,14.82,19.8,53
henan_north,1981-02-08,13.3,-2.2,0.0,3.19,15.41,23.1,37
henan_north,1981-02-09,10.6,-5.2,0.0,2.46,15.74,12.1,37
henan_north,1981-02-10,13.7,-4.7,0.0,2.83,16.07,12.2,32
henan_north,1981-02-11,15.1,-3.8,0.0,2.8,15.04,18.5,44
henan_north,1981-02-12,18.1,0.3,0.0,1.9,8.97,11.5,55
henan_north,1981-02-13,17.8,0.1,0.0,3.3,16.04,16.3,44
henan_north,1981-02-14,15.1,2.8,0.0,1.89,11.2,12.6,70
henan_north,1981-02-15,9.6,4.3,0.0,3.16,8.84,32.5,42
henan_north,1981-02-16,6.9,0.1,0.9,2.89,14.31,30.1,31
henan_north,1981-02-17,8.3,-1.8,0.0,2.24,15.65,17.4,43
henan_north,1981-02-18,9.4,-0.7,0.0,1.83,9.81,17.1,58
henan_north,1981-02-19,5.0,-0.4,0.9,0.9,4.78,10.6,71
henan_north,1981-02-20,8.1,-1.4,0.0,2.0,15.64,11.9,65
henan_north,1981-02-21,10.9,-2.2,1.5,2.07,14.31,16.3,66
henan_north,1981-02-22,12.1,1.1,1.0,1.73,11.71,20.9,79
henan_north,1981-02-23,7.3,0.5,0.4,1.34,8.85,21.9,70
henan_north,1981-02-24,7.3,-3.0,0.0,2.32,13.86,14.2,30
henan_north,1981-02-25,5.0,-6.0,0.0,2.63,18.43,20.9,20
henan_north,1981-02-26,2.8,-8.1,0.0,2.33,18.87,15.6,23
henan_north,1981-02-27,6.1,-3.4,0.0,2.38,17.81,19.3,39
henan_north,1981-02-28,6.1,-4.6,0.2,1.34,10.67,9.7,62
henan_north,1981-03-01,8.3,-1.5,0.0,1.98,14.97,11.4,59
henan_north,1981-03-02,4.9,-2.5,0.6,0.81,6.11,11.7,80
henan_north,1981-03-03,14.7,-1.2,0.0,2.6,17.38,10.5,65
henan_north,1981-03-04,17.4,-1.7,0.0,3.62,19.37,11.9,40
henan_north,1981-03-05,14.4,-2.1,0.0,3.01,14.17,20.2,33
henan_north,1981-03-06,16.1,-2.9,0.0,4.24,20.32,24.8,29
henan_north,1981-03-07,22.0,2.7,0.0,4.99,20.0,39.4,30
henan_north,1981-03-08,11.0,-1.3,0.0,3.18,18.88,31.9,39
henan_north,1981-03-09,14.8,-1.7,0.0,3.53,20.35,14.2,36
henan_north,1981-03-10,17.7,2.4,0.0,3.31,16.27,16.3,47
henan_north,1981-03-11,18.8,2.1,0.0,3.48,19.88,12.3,51
henan_north,1981-03-12,20.2,5.9,0.0,3.28,18.64,11.2,55
henan_north,1981-03-13,24.2,8.0,0.0,3.89,18.95,13.0,54
henan_north,1981-03-14,21.0,6.4,0.0,4.56,20.0,12.4,23
henan_north,1981-03-15,20.1,2.1,0.0,4.28,21.42,11.3,26
henan_north,1981-03-16,21.8,6.9,0.0,4.73,21.24,14.7,33
henan_north,1981-03-17,21.7,9.1,0.0,3.95,17.15,13.0,40
henan_north,1981-03-18,23.3,8.9,0.0,4.24,20.21,11.3,39
henan_north,1981-03-19,23.9,7.5,0.0,4.23,19.36,14.6,49
henan_north,1981-03-20,14.1,7.7,12.7,1.07,5.89,23.8,81
henan_north,1981-03-21,22.3,5.6,0.0,3.89,20.69,17.2,64
henan_north,1981-03-22,22.4,10.6,0.0,4.24,17.78,27.6,59
henan_north,1981-03-23,13.3,8.2,8.6,2.25,3.0,31.4,61
henan_north,1981-03-24,19.6,5.9,1.3,3.5,17.5,17.7,58
henan_north,1981-03-25,17.6,6.5,0.0,4.88,22.31,26.4,26
henan_north,1981-03-26,16.2,0.0,0.0,3.86,22.97,11.3,45
henan_north,1981-03-27,14.7,4.7,0.0,1.73,9.18,9.4,60
henan_north,1981-03-28,19.2,5.2,0.0,3.12,17.73,14.8,63
henan_north,1981-03-29,18.4,8.1,2.0,2.41,13.93,9.3,70
henan_north,1981-03-30,12.1,6.5,1.0,1.65,8.66,15.0,74
henan_north,1981-03-31,12.7,8.3,0.0,1.3,7.21,7.1,73
henan_north,1981-04-01,14.6,7.6,0.0,2.59,13.82,27.4,64
henan_north,1981-04-02,15.9,2.9,0.0,3.56,22.28,10.6,54
henan_north,1981-04-03,13.8,7.4,0.7,2.19,11.61,10.9,61
henan_north,1981-04-04,18.2,4.8,0.0,3.31,20.96,8.7,67
henan_north,1981-04-05,24.7,5.4,0.0,4.48,22.15,16.5,62
henan_north,1981-04-06,24.4,10.8,0.0,4.18,22.3,10.9,66
henan_north,1981-04-07,21.8,9.0,0.0,3.46,15.75,12.4,59
henan_north,1981-04-08,14.3,10.9,1.3,1.22,4.97,13.0,75
henan_north,1981-04-09,23.6,6.8,0.0,4.38,23.97,16.3,65
henan_north,1981-04-10,26.5,11.5,0.0,4.31,20.46,12.3,63
henan_north,1981-04-11,23.9,9.8,0.0,4.24,21.01,19.9,60
henan_north,1981-04-12,19.4,11.7,0.3,4.47,20.62,25.3,51
henan_north,1981-04-13,19.3,11.0,1.9,3.47,12.79,17.7,48
henan_north,1981-04-14,21.0,11.4,1.5,3.13,15.72,12.3,60
henan_north,1981-04-15,24.2,9.5,0.0,4.77,24.58,19.4,60
henan_north,1981-04-16,24.8,10.7,0.0,5.17,24.96,18.6,55
henan_north,1981-04-17,22.0,10.1,0.1,3.5,16.11,14.9,57
henan_north,1981-04-18,26.2,11.6,0.0,5.86,24.46,22.3,50
henan_north,1981-04-19,22.0,11.5,0.0,5.72,24.53,20.4,23
henan_north,1981-04-20,22.6,12.5,0.0,4.2,16.94,15.8,38
henan_north,1981-04-21,21.6,11.7,0.0,3.8,19.04,12.8,58
henan_north,1981-04-22,28.8,8.5,0.0,5.94,26.24,15.8,52
henan_north,1981-04-23,30.8,13.9,0.0,7.0,24.04,35.7,48
henan_north,1981-04-24,24.9,15.1,0.0,6.19,25.83,25.8,26
henan_north,1981-04-25,27.9,8.2,0.0,6.7,26.59,18.4,32
henan_north,1981-04-26,29.4,11.2,0.0,6.74,25.73,17.4,37
henan_north,1981-04-27,32.3,11.7,0.0,6.62,26.18,17.9,48
henan_north,1981-04-28,30.2,17.3,0.0,6.57,21.8,22.9,33
henan_north,1981-04-29,27.7,11.0,0.0,6.28,27.19,11.5,27
henan_north,1981-04-30,30.0,13.7,0.0,6.75,24.63,18.4,40
henan_north,1981-05-01,30.2,16.3,0.0,6.54,24.94,18.6,43
henan_north,1981-05-02,23.8,11.6,0.0,6.36,16.53,22.3,14
henan_north,1981-05-03,25.6,8.1,0.0,7.49,25.54,21.3,15
henan_north,1981-05-04,28.8,8.6,0.0,7.69,28.01,22.7,22
henan_north,1981-05-05,31.9,12.3,0.0,7.57,25.8,21.9,28
henan_north,1981-05-06,32.6,14.6,0.0,6.84,23.76,21.4,35
henan_north,1981-05-07,36.4,16.9,0.0,6.86,25.89,14.8,42
henan_north,1981-05-08,37.8,20.9,2.6,7.37,25.5,35.1,53
henan_north,1981-05-09,24.3,18.7,0.0,6.64,15.92,37.4,38
henan_north,1981-05-10,30.4,15.7,0.0,5.19,14.74,30.5,40
henan_north,1981-05-11,24.3,11.3,0.0,6.29,27.48,22.8,22
henan_north,1981-05-12,28.2,11.2,0.0,6.42,28.22,11.9,31
henan_north,1981-05-13,26.9,13.7,0.0,5.0,17.82,14.5,33
henan_north,1981-05-14,23.5,15.8,0.5,3.54,15.6,13.7,53
henan_north,1981-05-15,27.8,12.8,0.0,6.76,26.71,23.9,42
henan_north,1981-05-16,28.5,10.4,0.0,6.03,27.62,11.4,37
henan_north,1981-05-17,32.1,12.8,0.0,7.46,27.9,40.3,42
henan_north,1981-05-18,24.7,12.9,0.0,5.13,22.11,20.9,48
henan_north,1981-05-19,27.3,13.6,0.0,5.69,26.24,9.7,41
henan_north,1981-05-20,28.4,14.0,0.0,6.43,27.6,12.3,38
henan_north,1981-05-21,29.3,16.0,0.0,6.77,27.66,15.0,35
henan_north,1981-05-22,29.3,17.0,0.0,5.81,22.5,12.4,37
henan_north,1981-05-23,30.9,16.2,0.0,6.42,27.15,10.2,39
henan_north,1981-05-24,34.1,17.4,0.0,7.77,27.75,15.5,35
henan_north,1981-05-25,33.9,19.5,0.0,6.84,21.26,17.7,39
henan_north,1981-05-26,32.4,19.7,0.0,5.86,22.68,14.2,54
henan_north,1981-05-27,35.2,21.2,0.0,8.11,27.86,20.0,40
henan_north,1981-05-28,32.2,16.8,0.0,7.54,25.89,15.9,25
henan_north,1981-05-29,31.8,21.2,0.0,7.59,20.48,22.5,34
henan_north,1981-05-30,33.2,17.9,0.0,6.95,27.91,16.2,41
henan_north,1981-05-31,28.0,20.3,0.0,6.72,18.79,23.2,33
henan_north,1981-06-01,28.9,18.7,0.1,5.71,20.91,20.9,43
henan_north,1981-06-02,25.9,16.4,0.0,4.13,14.73,15.4,54
henan_north,1981-06-03,29.5,17.3,0.3,5.86,25.33,10.7,44
henan_north,1981-06-04,33.7,17.3,0.0,6.9,27.75,11.7,38
henan_north,1981-06-05,34.3,20.3,0.0,8.38,28.83,16.4,30
henan_north,1981-06-06,35.2,19.1,0.0,8.29,29.42,15.5,24
henan_north,1981-06-07,33.5,22.3,0.0,6.7,20.38,17.0,32
henan_north,1981-06-08,25.6,21.0,7.0,1.3,3.7,13.7,80
henan_north,1981-06-09,27.4,20.3,0.0,3.62,12.62,22.3,72
henan_north,1981-06-10,25.5,18.8,0.0,4.82,18.1,30.9,63
henan_north,1981-06-11,26.9,19.1,0.0,4.8,17.14,26.1,55
henan_north,1981-06-12,33.0,15.7,0.0,6.91,28.75,13.9,53
henan_north,1981-06-13,34.5,19.0,0.0,7.4,28.55,15.7,51
henan_north,1981-06-14,37.6,20.5,0.0,8.39,28.85,19.2,46
henan_north,1981-06-15,39.0,21.8,0.0,9.13,28.94,21.0,39
henan_north,1981-06-16,39.5,24.0,0.0,8.94,28.34,18.4,38
henan_north,1981-06-17,35.8,24.3,0.0,7.6,24.16,19.6,44
henan_north,1981-06-18,37.8,24.6,0.0,8.32,27.67,21.4,39
henan_north,1981-06-19,37.4,24.8,1.8,7.16,23.1,27.8,55
henan_north,1981-06-20,28.9,23.0,21.6,2.59,9.83,18.0,81
henan_north,1981-06-21,32.6,22.8,9.9,5.04,21.69,14.8,74
henan_north,1981-06-22,33.1,21.9,0.0,4.45,17.69,12.0,63
henan_north,1981-06-23,32.4,20.1,0.0,6.57,25.97,25.3,61
henan_north,1981-06-24,24.8,19.6,5.0,1.91,7.56,12.8,80
henan_north,1981-06-25,31.2,17.6,0.0,5.97,28.27,12.4,73
henan_north,1981-06-26,34.5,19.3,0.0,6.18,27.63,16.3,71
henan_north,1981-06-27,33.0,24.2,0.0,6.05,22.4,24.8,59
henan_north,1981-06-28,33.8,19.7,0.0,5.98,26.09,9.3,46
henan_north,1981-06-29,33.9,22.5,0.0,7.01,28.04,16.1,55
henan_north,1981-06-30,32.3,21.4,0.0,5.64,23.03,13.8,62
henan_north,1981-07-01,33.4,23.1,0.0,6.13,23.91,15.2,56
henan_north,1981-07-02,35.8,22.4,0.0,7.07,26.77,18.8,55
henan_north,1981-07-03,30.8,24.6,25.5,2.34,9.62,17.2,85
henan_north,1981-07-04,31.3,25.5,20.1,3.53,12.62,29.5,81
henan_north,1981-07-05,29.3,24.9,4.6,2.25,9.25,12.7,84
henan_north,1981-07-06,27.7,24.5,36.9,1.98,8.22,15.4,87
henan_north,1981-07-07,30.4,22.9,5.3,1.99,8.32,12.7,86
henan_north,1981-07-08,30.0,24.2,8.6,2.4,9.94,13.9,85
henan_north,1981-07-09,26.4,22.4,1.7,2.57,10.21,10.0,74
henan_north,1981-07-10,29.1,19.0,0.1,4.22,20.44,8.2,71
henan_north,1981-07-11,30.5,19.7,0.0,6.0,28.49,13.0,69
henan_north,1981-07-12,29.4,20.4,0.7,4.18,20.34,10.3,78
henan_north,1981-07-13,29.9,22.7,9.0,3.03,13.91,12.0,80
henan_north,1981-07-14,29.5,24.1,5.7,2.15,7.81,19.3,84
henan_north,1981-07-15,24.0,21.5,28.2,0.99,2.9,16.7,86
henan_north,1981-07-16,29.1,20.8,0.0,4.14,20.25,8.2,80
henan_north,1981-07-17,31.1,22.1,0.6,4.94,23.95,8.7,79
henan_north,1981-07-18,33.1,24.2,8.8,4.61,21.57,12.0,86
henan_north,1981-07-19,33.2,25.1,4.6,4.64,21.53,8.4,83
henan_north,1981-07-20,33.0,24.9,0.0,5.32,24.88,9.2,78
henan_north,1981-07-21,33.3,24.5,0.0,5.52,25.54,9.3,74
henan_north,1981-07-22,33.6,24.8,0.0,5.39,24.38,10.8,75
henan_north,1981-07-23,33.1,25.1,0.5,4.8,21.68,8.4,76
henan_north,1981-07-24,32.5,24.7,0.7,5.22,23.05,15.0,74
henan_north,1981-07-25,28.0,24.9,2.4,3.44,11.37,26.1,76
henan_north,1981-07-26,30.2,24.8,0.8,3.66,12.33,20.8,73
henan_north,1981-07-27,32.7,23.0,0.0,4.74,21.65,11.6,76
henan_north,1981-07-28,33.2,25.3,3.7,4.43,20.0,9.0,79
henan_north,1981-07-29,31.7,25.6,17.0,3.39,15.52,12.5,85
henan_north,1981-07-30,32.4,25.2,5.8,3.76,16.05,14.3,80
henan_north,1981-07-31,32.1,25.4,0.8,4.62,20.1,13.5,74
henan_north,1981-08-01,32.9,24.9,3.1,4.44,20.63,8.9,81
henan_north,1981-08-02,33.6,25.6,0.0,5.46,24.64,10.9,74
henan_north,1981-08-03,34.8,25.5,0.4,5.53,23.81,24.8,74
henan_north,1981-08-04,26.9,23.2,0.5,4.54,17.25,31.4,72
henan_north,1981-08-05,27.9,21.9,0.0,3.7,15.07,15.5,67
henan_north,1981-08-06,30.9,22.9,0.0,3.89,16.13,17.3,72
henan_north,1981-08-07,34.4,23.1,0.0,5.49,23.99,13.6,73
henan_north,1981-08-08,35.9,25.4,0.0,4.34,17.92,9.5,68
henan_north,1981-08-09,31.7,23.8,65.2,3.44,14.61,19.0,81
henan_north,1981-08-10,25.2,21.6,14.4,2.03,8.98,17.6,85
henan_north,1981-08-11,29.7,19.9,0.0,4.03,20.17,8.0,84
henan_north,1981-08-12,29.2,21.3,0.1,3.41,16.3,9.0,83
henan_north,1981-08-13,30.4,21.8,0.0,4.57,21.89,10.7,78
henan_north,1981-08-14,29.3,20.3,0.0,3.9,18.4,12.2,78
henan_north,1981-08-15,28.1,24.1,3.6,1.41,5.88,10.1,88
henan_north,1981-08-16,25.5,23.6,31.2,0.88,3.34,16.6,93
henan_north,1981-08-17,25.3,22.5,11.4,1.15,4.75,9.4,90
henan_north,1981-08-18,26.0,21.5,3.3,1.69,5.75,14.9,81
henan_north,1981-08-19,24.9,21.0,39.5,1.47,5.6,13.5,84
henan_north,1981-08-20,27.7,21.0,2.1,2.84,13.74,7.7,85
henan_north,1981-08-21,30.0,21.9,3.0,3.27,15.94,7.7,87
henan_north,1981-08-22,28.0,22.5,3.0,3.42,16.42,9.3,76
henan_north,1981-08-23,24.6,19.8,32.5,1.37,5.63,15.5,87
henan_north,1981-08-24,22.6,19.5,7.7,1.25,4.59,14.3,87
henan_north,1981-08-25,29.3,19.1,0.0,3.49,15.98,13.0,81
henan_north,1981-08-26,28.9,19.4,0.0,4.69,23.22,11.6,67
henan_north,1981-08-27,29.9,20.9,0.0,4.69,22.71,10.0,73
henan_north,1981-08-28,28.7,19.1,0.5,4.31,20.9,11.9,73
henan_north,1981-08-29,30.0,21.8,0.0,3.69,17.5,13.7,80
henan_north,1981-08-30,30.4,20.0,0.0,4.65,22.88,8.2,79
henan_north,1981-08-31,27.5,22.1,1.0,2.63,9.53,13.9,76
henan_north,1981-09-01,28.7,23.1,0.6,5.04,20.6,26.1,70
henan_north,1981-09-02,27.9,21.8,0.0,5.45,22.61,25.7,65
henan_north,1981-09-03,28.7,18.2,0.0,4.41,21.73,10.5,67
henan_north,1981-09-04,28.2,21.6,0.0,3.73,17.38,12.6,73
henan_north,1981-09-05,27.2,21.2,0.0,2.58,10.27,11.2,73
henan_north,1981-09-06,26.0,19.9,0.6,2.44,10.12,11.6,73
henan_north,1981-09-07,22.5,17.1,1.8,1.6,5.28,14.2,77
henan_north,1981-09-08,29.1,14.8,0.0,4.81,23.08,15.8,71
henan_north,1981-09-09,22.8,18.0,0.0,3.07,8.49,30.1,63
henan_north,1981-09-10,25.9,15.0,0.0,4.2,21.29,13.5,71
henan_north,1981-09-11,27.7,17.3,0.0,4.01,20.04,12.1,72
henan_north,1981-09-12,24.9,17.7,1.1,3.34,16.95,17.1,74
henan_north,1981-09-13,23.0,17.6,4.6,1.89,9.64,7.9,85
henan_north,1981-09-14,23.7,17.5,0.0,1.98,9.47,9.2,83
henan_north,1981-09-15,26.5,15.6,0.0,3.97,19.66,13.8,71
henan_north,1981-09-16,26.6,16.1,0.0,4.1,20.06,15.6,69
henan_north,1981-09-17,27.7,15.3,0.0,4.12,20.42,13.9,70
henan_north,1981-09-18,29.0,16.5,0.8,3.84,19.5,10.5,77
henan_north,1981-09-19,30.0,18.7,0.3,4.05,19.86,9.9,76
henan_north,1981-09-20,30.5,18.6,0.0,4.34,19.8,11.8,70
henan_north,1981-09-21,30.1,19.4,0.0,4.5,20.93,10.7,68
henan_north,1981-09-22,27.9,17.8,0.0,4.21,20.8,8.8,63
henan_north,1981-09-23,27.0,14.9,0.0,3.02,13.9,8.4,68
henan_north,1981-09-24,28.5,16.1,0.0,3.99,19.08,8.7,63
henan_north,1981-09-25,29.6,14.8,0.0,4.2,20.63,8.5,62
henan_north,1981-09-26,29.3,18.9,0.0,4.51,20.12,10.8,62
henan_north,1981-09-27,21.9,12.0,3.3,1.44,3.28,42.7,79
henan_north,1981-09-28,13.2,9.6,20.2,1.11,1.16,27.7,78
henan_north,1981-09-29,15.6,7.8,2.7,1.49,9.11,8.8,82
henan_north,1981-09-30,22.9,11.1,0.0,2.77,14.84,11.2,78
henan_north,1981-10-01,23.2,13.6,0.0,3.52,16.49,22.2,66
henan_north,1981-10-02,21.1,11.9,0.0,2.73,9.61,13.1,50
henan_north,1981-10-03,20.3,11.6,0.9,2.12,11.08,5.8,66
henan_north,1981-10-04,20.7,12.6,1.3,2.19,9.4,14.1,73
henan_north,1981-10-05,20.8,11.6,0.0,2.18,8.91,10.7,61
henan_north,1981-10-06,21.3,12.8,0.0,1.95,8.91,9.9,70
henan_north,1981-10-07,22.1,13.7,0.5,2.47,12.24,11.0,71
henan_north,1981-10-08,16.8,8.5,0.0,3.81,14.74,17.4,30
henan_north,1981-10-09,19.6,5.2,0.0,4.06,19.32,14.1,35
henan_north,1981-10-10,21.7,5.0,0.0,3.65,18.83,14.6,54
henan_north,1981-10-11,23.1,10.4,0.0,3.41,18.19,10.6,60
henan_north,1981-10-12,24.9,8.6,0.0,3.11,17.18,12.5,69
henan_north,1981-10-13,19.0,11.4,0.0,3.82,16.51,29.3,51
henan_north,1981-10-14,18.9,11.7,0.0,2.37,12.11,11.7,61
henan_north,1981-10-15,21.2,10.2,0.0,2.67,13.55,16.6,71
henan_north,1981-10-16,22.7,10.2,0.0,2.88,16.49,11.2,76
henan_north,1981-10-17,22.5,13.6,0.0,2.23,12.36,11.1,75
henan_north,1981-10-18,18.9,12.0,2.1,1.88,8.85,13.2,76
henan_north,1981-10-19,19.4,13.4,0.7,2.38,10.84,12.8,64
henan_north,1981-10-20,17.1,13.1,0.4,1.78,4.46,16.6,64
henan_north,1981-10-21,16.3,11.5,4.7,1.21,4.81,18.0,78
henan_north,1981-10-22,13.6,5.1,0.0,3.25,16.32,17.0,34
henan_north,1981-10-23,15.4,2.0,0.0,3.65,16.7,18.8,33
henan_north,1981-10-24,17.9,0.9,0.0,3.07,16.43,12.2,45
henan_north,1981-10-25,18.0,1.1,0.0,2.94,16.23,11.5,48
henan_north,1981-10-26,18.2,6.8,0.0,2.65,12.61,14.1,49
henan_north,1981-10-27,15.2,8.6,1.1,0.99,3.25,11.1,71
henan_north,1981-10-28,19.3,6.8,0.0,3.25,15.36,18.3,57
henan_north,1981-10-29,21.7,5.0,0.0,2.92,15.01,11.8,59
henan_north,1981-10-30,23.4,7.8,0.0,2.35,11.85,11.8,65
henan_north,1981-10-31,13.2,7.8,0.0,4.18,14.49,32.1,30
henan_north,1981-11-01,8.9,7.0,5.9,0.99,2.66,13.8,66
henan_north,1981-11-02,17.7,3.1,0.0,2.89,14.75,22.5,60
henan_north,1981-11-03,13.3,3.4,0.0,2.62,12.74,17.6,47
henan_north,1981-11-04,8.6,4.0,1.9,1.7,4.78,17.6,55
henan_north,1981-11-05,6.7,4.0,6.7,0.59,3.26,12.0,84
henan_north,1981-11-06,7.7,3.2,1.0,1.07,6.75,19.4,74
henan_north,1981-11-07,9.3,1.7,0.0,1.2,8.0,10.0,71
henan_north,1981-11-08,10.1,-4.3,0.0,2.14,14.21,12.0,55
henan_north,1981-11-09,11.7,-2.2,0.0,2.33,13.82,13.5,44
henan_north,1981-11-10,14.6,-2.5,0.0,2.16,13.57,11.0,55
henan_north,1981-11-11,14.6,-0.5,0.0,2.11,13.23,12.7,59
henan_north,1981-11-12,16.6,2.1,0.0,1.94,12.65,10.8,64
henan_north,1981-11-13,16.6,1.5,0.0,1.85,12.69,7.3,72
henan_north,1981-11-14,16.8,5.7,0.0,1.8,10.66,16.4,73
henan_north,1981-11-15,17.9,6.4,0.0,2.89,12.65,16.7,51
henan_north,1981-11-16,13.2,1.3,0.0,2.68,12.84,27.8,52
henan_north,1981-11-17,7.4,-0.8,0.0,1.51,12.19,10.9,64
henan_north,1981-11-18,10.2,-0.4,0.0,1.56,11.03,12.0,65
henan_north,1981-11-19,15.5,1.9,0.0,1.69,11.35,10.8,71
henan_north,1981-11-20,13.3,4.7,0.0,2.32,12.03,19.9,57
henan_north,1981-11-21,9.5,1.9,0.1,1.15,3.89,10.3,57
henan_north,1981-11-22,8.3,3.7,1.5,0.8,3.9,8.4,67
henan_north,1981-11-23,12.1,0.8,0.0,1.51,10.43,14.3,75
henan_north,1981-11-24,8.3,2.7,0.1,0.92,4.5,10.5,67
henan_north,1981-11-25,5.4,2.7,0.3,0.67,1.67,12.4,73
henan_north,1981-11-26,6.9,-1.3,0.0,1.08,7.38,14.8,71
henan_north,1981-11-27,6.6,-3.2,0.0,1.47,11.4,9.2,54
henan_north,1981-11-28,8.8,-3.8,0.0,1.65,10.94,15.2,59
henan_north,1981-11-29,10.1,0.8,0.0,1.26,9.49,10.1,71
henan_north,1981-11-30,7.5,-1.7,0.0,1.4,10.34,16.7,68
henan_north,1981-12-01,3.0,-5.8,0.0,1.24,10.57,12.4,56
henan_north,1981-12-02,1.7,-6.8,0.0,1.33,11.66,12.2,42
henan_north,1981-12-03,5.1,-4.7,0.0,1.42,10.99,16.6,57
henan_north,1981-12-04,7.3,-3.6,0.0,1.28,10.14,11.2,67
henan_north,1981-12-05,6.2,-2.7,0.0,1.54,9.62,13.9,51
henan_north,1981-12-06,11.0,-4.7,0.0,1.46,11.01,11.2,59
henan_north,1981-12-07,10.8,-4.4,0.0,1.62,11.06,11.7,59
henan_north,1981-12-08,10.4,-1.6,0.0,1.38,9.44,7.9,58
henan_north,1981-12-09,11.0,-1.2,0.0,1.36,10.45,6.5,59
henan_north,1981-12-10,12.1,-1.2,0.0,1.74,10.55,17.4,57
henan_north,1981-12-11,13.4,-2.9,0.0,1.73,10.93,10.6,53
henan_north,1981-12-12,8.2,-2.6,0.0,1.72,8.55,17.7,52
henan_north,1981-12-13,7.7,0.6,0.0,1.42,8.05,9.3,41
henan_north,1981-12-14,7.3,-4.1,0.0,1.37,10.62,10.1,56
henan_north,1981-12-15,6.8,-2.7,0.0,1.0,6.28,12.1,65
henan_north,1981-12-16,6.9,-4.9,0.0,1.23,10.52,14.2,71
henan_north,1981-12-17,5.9,-1.7,0.0,1.11,7.76,15.0,66
henan_north,1981-12-18,2.9,-5.8,0.0,1.67,10.8,17.7,40
henan_north,1981-12-19,7.3,-5.7,0.0,2.23,11.07,23.1,27
henan_north,1981-12-20,10.2,-5.0,0.0,1.66,10.82,10.7,48
henan_north,1981-12-21,11.6,-4.3,0.0,1.97,10.22,16.7,50
henan_north,1981-12-22,11.8,-3.7,0.0,1.95,10.79,11.2,43
henan_north,1981-12-23,8.7,-4.7,0.0,1.62,10.77,11.7,50
henan_north,1981-12-24,8.7,-3.7,0.0,1.4,10.05,15.2,61
henan_north,1981-12-25,9.4,-4.6,0.0,1.42,8.35,13.1,55
henan_north,1981-12-26,12.8,-3.7,0.0,2.03,11.01,15.0,49
henan_north,1981-12-27,11.7,-2.8,0.0,1.86,10.94,19.9,55
henan_north,1981-12-28,6.5,-1.6,0.0,1.35,8.79,23.5,65
henan_north,1981-12-29,0.7,-4.8,0.0,0.99,7.61,15.8,57
